ssp,spec,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,AFE,Country resampling,1,All,2072,-0.12834210259015877,-0.4568100943912711,-0.40045091703970725,-0.351656905672766,-0.2561043282939015,-0.11639029438710041,0.04642603228178693,0.2330171412049087,0.3266368201260186,0.42286985815201905
SSP585,Interactive,AFE,Country resampling,1,All,2073,-0.13365092997146488,-0.46969031013123924,-0.4113724351478079,-0.36252355825592625,-0.26483103512712153,-0.12110032298605022,0.04849775447609772,0.2442721212622767,0.3415753105302658,0.4416449756317297
SSP585,Interactive,AFE,Country resampling,1,All,2074,-0.13904385609029646,-0.4824943876094928,-0.4222417722540039,-0.3728658662022617,-0.27359807315669477,-0.12570703073060008,0.05035904324773138,0.253827782550191,0.3570530456326182,0.46168919574265144
SSP585,Interactive,AFE,Country resampling,1,All,2075,-0.14451794204352975,-0.49495393480704136,-0.4343504678159341,-0.38411426255308684,-0.28234800353135336,-0.1304429326962122,0.05197719484374563,0.26393173395927444,0.37303468774122434,0.4819495871011884
SSP585,Interactive,AFE,Country resampling,1,All,2076,-0.14714313890851427,-0.504092323200896,-0.444524659548062,-0.3926399805142133,-0.2877893390498283,-0.13217860944435095,0.05577541194830349,0.27764346225936,0.3890503218364754,0.5056650486282795
SSP585,Interactive,AFE,Country resampling,1,All,2077,-0.15258097124288017,-0.5164950679996184,-0.4560233127160827,-0.40404317108113214,-0.2967228435146855,-0.1369097685894024,0.05797907951927511,0.28888137651574614,0.4060530518409713,0.5310784520229735
SSP585,Interactive,AFE,Country resampling,1,All,2078,-0.1580832432658268,-0.5287758117464937,-0.46594005305642,-0.4151073420457637,-0.3055116733894214,-0.14168433497477673,0.060736094602452495,0.3005562467362377,0.42236771399290185,0.5576307990946898
SSP585,Interactive,AFE,Country resampling,1,All,2079,-0.1636467116632332,-0.5410108638907086,-0.4775126473338911,-0.4264359934280262,-0.314132808860812,-0.14593508640510205,0.063548433853643,0.3127865600798983,0.4419241783988661,0.5889317608266011
SSP585,Interactive,AFE,Country resampling,1,All,2080,-0.1692680868822547,-0.5533465632221244,-0.4889836446801497,-0.43732508245668394,-0.32289349631593345,-0.15005483169285805,0.06642213611154502,0.32475973529933455,0.4608560219444804,0.615557346940808
SSP585,Interactive,AFE,Country resampling,1,All,2081,-0.17131377150565952,-0.5638340678379742,-0.498165999799648,-0.44534127240182286,-0.32806160823046543,-0.15158595100940803,0.07662841794854897,0.33996666134672926,0.47952352773195683,0.6463241381533581
SSP585,Interactive,AFE,Country resampling,1,All,2082,-0.17684153834311112,-0.5758553237325843,-0.5096114243256608,-0.45604620276552044,-0.3368381487434367,-0.15599821135547637,0.08246270187297627,0.3532374051384701,0.49967356918875705,0.673236097921161
SSP585,Interactive,AFE,Country resampling,1,All,2083,-0.18241087923935417,-0.5877292046096453,-0.5210126202927393,-0.46670494358223785,-0.34540154730839634,-0.16032254382384598,0.0861026112680181,0.36687429191403603,0.520492321697815,0.701058585350251
SSP585,Interactive,AFE,Country resampling,1,All,2084,-0.1880184032489166,-0.5994486642872536,-0.532318005470868,-0.47748612802770907,-0.35368807220717957,-0.16482753723836985,0.08920887456388815,0.38214255131044683,0.5420033308274941,0.7300686915402858
SSP585,Interactive,AFE,Country resampling,1,All,2085,-0.19366070928951373,-0.6110070958092393,-0.5434663984461755,-0.48815991064799885,-0.36192301263913695,-0.16954163516372667,0.09342953537213966,0.39750561835371323,0.5642312428683898,0.7661663413442147
SSP585,Interactive,AFE,Country resampling,1,All,2086,-0.1951134157205291,-0.6198894042372621,-0.5508613344761422,-0.494258244550987,-0.3661793205370638,-0.17058330428705093,0.10082349522701473,0.4176385128520874,0.5957167011101139,0.8074016226909303
SSP585,Interactive,AFE,Country resampling,1,All,2087,-0.20062422235733113,-0.6302849035841093,-0.5615440157619372,-0.5028882834667726,-0.37454181259111663,-0.1749757311818514,0.10533662215101702,0.4336787549993023,0.6229292388754476,0.8588011820690523
SSP585,Interactive,AFE,Country resampling,1,All,2088,-0.20615514649432298,-0.6404874008352763,-0.5721003432266222,-0.5116549540327165,-0.38288537024817393,-0.1783761636454108,0.11075095425416798,0.45465523140117886,0.6513801193820055,0.9022432128088412
SSP585,Interactive,AFE,Country resampling,1,All,2089,-0.21170286115340775,-0.6513419339411806,-0.5825253698312748,-0.5218827277072592,-0.39084368446333606,-0.18175813551651826,0.1144114245677183,0.4737172706079028,0.6811394642319457,0.9479894260774764
SSP585,Interactive,AFE,Country resampling,1,All,2090,-0.21726405952256234,-0.6621184027786259,-0.5928144729656801,-0.5324742425481215,-0.3983123824363042,-0.18554688856374418,0.11817406519864665,0.4930538907676686,0.7122822336533908,0.9860622817263468
SSP585,Interactive,AFE,Country resampling,1,All,2091,-0.2180211919953119,-0.6706483048666163,-0.6002651834686737,-0.5406697306463013,-0.401916640602398,-0.18460203179064988,0.12494573383990415,0.5180963098800833,0.7497354680809094,1.027969515330399
SSP585,Interactive,AFE,Country resampling,1,All,2092,-0.22342134296230443,-0.6806111595408831,-0.6102016876045462,-0.5504735806177251,-0.4103054183903609,-0.18849811672035188,0.12906190213970326,0.5366357646698893,0.7836310277641597,1.0688000250096965
SSP585,Interactive,AFE,Country resampling,1,All,2093,-0.2288223806169538,-0.6903810309141998,-0.6200589966918351,-0.5585301565514218,-0.41816282910581903,-0.19100098643465374,0.13329815908936143,0.5557608843890707,0.818610034629836,1.1110800309649556
SSP585,Interactive,AFE,Country resampling,1,All,2094,-0.2342212057123666,-0.6999400061617911,-0.6299603809581718,-0.5665067638096344,-0.42462493642294896,-0.19570818381003952,0.13988126288983993,0.5783040772875179,0.8496126588471591,1.1548700060376125
SSP585,Interactive,AFE,Country resampling,1,All,2095,-0.23961476256891012,-0.7092837226267379,-0.6395219827595289,-0.5741096121532316,-0.43200829131022334,-0.1997891514724333,0.14700842221160004,0.5992009166172628,0.88077903808217,1.2002337339340714
SSP585,Interactive,AFE,Country resampling,1,All,2096,-0.2395278020898124,-0.71465330684718,-0.6457488224598121,-0.5784337208851686,-0.4363315156831659,-0.19529490543187467,0.1591828907783096,0.6281186145353322,0.9164088160945614,1.2505771889004682
SSP585,Interactive,AFE,Country resampling,1,All,2097,-0.2446925474921502,-0.7226829749716727,-0.6549107265536547,-0.5854361638391862,-0.44385537322661184,-0.19754835267635562,0.16680311583657081,0.6513427438207766,0.9498417415084195,1.299584700902298
SSP585,Interactive,AFE,Country resampling,1,All,2098,-0.24984037133489645,-0.7305135719150632,-0.6639148621567531,-0.5934218366466883,-0.4524231144948101,-0.2015698396609179,0.1724354426712168,0.6755251621724301,0.992617194115237,1.350397189146903
SSP585,Interactive,AFE,Country resampling,1,All,2099,-0.25496854741644126,-0.7381411614756935,-0.6727594595925827,-0.6010527188804506,-0.4597062559512991,-0.20526313500746146,0.1804379886774935,0.702983550367895,1.0395021778181108,1.4030948831844468
SSP585,Interactive,AFE,Country resampling,1,All,2100,-0.2600744095258496,-0.7455245758602645,-0.6814430149454018,-0.6095416574032266,-0.4667911596404185,-0.20945479887776147,0.1879192379573537,0.7339659946751255,1.0893468590070716,1.4577626569410727
SSP585,Interactive,AFE,Country resampling,1,Dir,2021,-1.214013226780164e-4,-3.84968396801999e-4,-3.4748501818408496e-4,-2.9621398561707757e-4,-2.0469446201581976e-4,-1.1020346554979632e-4,-1.4006985657594173e-5,8.60736713179655e-5,1.622881776167649e-4,2.2034434399031397e-4
SSP585,Interactive,AFE,Country resampling,1,Dir,2022,-3.4418870349872677e-4,-0.0012019666062741575,-0.0010598124660117724,-8.746218723068022e-4,-6.27746005764207e-4,-3.1502532874116973e-4,-2.1382974403544308e-5,2.754329782749698e-4,5.187192392967275e-4,6.608759825555143e-4
SSP585,Interactive,AFE,Country resampling,1,Dir,2023,-6.769228826293272e-4,-0.0024834384825759615,-0.0022483603684506693,-0.001832143501963246,-0.0012811186433552835,-6.635111363300639e-4,-3.883297231416227e-6,6.3723974448342e-4,0.0011032622321530462,0.0013737007094562269
SSP585,Interactive,AFE,Country resampling,1,Dir,2024,-0.0011281710556995117,-0.004368729378477865,-0.003800258753488006,-0.0031364246569519747,-0.0021716973125687766,-0.0011405827275522418,1.9487991698763363e-5,0.001116711093152656,0.001955930698858875,0.002291295060391756
SSP585,Interactive,AFE,Country resampling,1,Dir,2025,-0.0017064869328161647,-0.006829976988246713,-0.005845381525515204,-0.004895504206839407,-0.0033735790847920777,-0.0017543560016363147,4.2215534706679936e-5,0.0017544721810147212,0.0030336614628776342,0.0035085255181282024
SSP585,Interactive,AFE,Country resampling,1,Dir,2026,-0.002450990941133546,-0.009930341025362494,-0.00839196490431056,-0.007000313351017695,-0.00483940949077824,-0.0025724236924897226,5.567729813338307e-5,0.0024822511661113603,0.0041831926080832605,0.004979614589781949
SSP585,Interactive,AFE,Country resampling,1,Dir,2027,-0.003318077348293702,-0.013426514986884098,-0.011324396039468814,-0.00940046601255765,-0.00656757616765663,-0.003419988665729845,1.0098136038727556e-4,0.0033487691197652066,0.00556203149699994,0.0068342039006803745
SSP585,Interactive,AFE,Country resampling,1,Dir,2028,-0.004338301417338153,-0.017521904789961282,-0.014801852687314127,-0.012237347658096196,-0.0085691093040961,-0.004476247977096004,1.3855838279264177e-4,0.004392322361361246,0.007163869218383735,0.00897717703357212
SSP585,Interactive,AFE,Country resampling,1,Dir,2029,-0.0055197301453813186,-0.022305544651496364,-0.01868235857021312,-0.015498149029163211,-0.010904506851808632,-0.005624304617897813,1.7322599614982837e-4,0.005396616051079396,0.008904552933980337,0.011503847436319973
SSP585,Interactive,AFE,Country resampling,1,Dir,2030,-0.0068702803228757325,-0.02741259960846666,-0.02319529013465133,-0.01920623538889219,-0.013384700663719579,-0.006918694345028398,2.039622731465629e-4,0.006501383012134744,0.010819816644277124,0.014089661847995613
SSP585,Interactive,AFE,Country resampling,1,Dir,2031,-0.00842588291640567,-0.03312319039955425,-0.028196779811813594,-0.02329882626349797,-0.016298920622323687,-0.008542941216897582,2.775931009016408e-4,0.007802835326800529,0.012949445137397929,0.016903805127905694
SSP585,Interactive,AFE,Country resampling,1,Dir,2032,-0.010133142327091837,-0.03940341995796346,-0.03360309204383535,-0.027827594635930653,-0.01948802220710444,-0.010253405766924462,2.723663204268201e-4,0.009448879117818798,0.015378171373445947,0.019959679909737738
SSP585,Interactive,AFE,Country resampling,1,Dir,2033,-0.012028372769616325,-0.04636668696476454,-0.03948048135455873,-0.03276548908868806,-0.02308342136980493,-0.01205477038430841,2.675349678024075e-4,0.011075837930212256,0.018060184983983596,0.023229130313166924
SSP585,Interactive,AFE,Country resampling,1,Dir,2034,-0.014118139390693285,-0.053895168657061884,-0.045830201396292146,-0.03809752309479751,-0.02690852562002613,-0.014081770102621738,1.6901469302726957e-4,0.012853881604766358,0.021009223465430736,0.02677328613881797
SSP585,Interactive,AFE,Country resampling,1,Dir,2035,-0.016408754902971112,-0.06199714069693973,-0.05280856012388757,-0.04397455605033975,-0.03114712023725616,-0.0163875674826352,-9.441799094800363e-5,0.014727520990037674,0.02417066728651419,0.030529972012628383
SSP585,Interactive,AFE,Country resampling,1,Dir,2036,-0.018902820821320554,-0.07084360938493363,-0.06009181729523068,-0.05030585021063313,-0.03555028847917674,-0.018986678360900733,-3.104795444504038e-4,0.01664977917132131,0.027404577881174064,0.03447318268274759
SSP585,Interactive,AFE,Country resampling,1,Dir,2037,-0.021591055550294502,-0.0795420600610364,-0.06784378313326908,-0.05677431428302496,-0.04041209626905809,-0.021667958189888537,-5.678558900017727e-4,0.018600743050823865,0.030636357414161115,0.03883537296234138
SSP585,Interactive,AFE,Country resampling,1,Dir,2038,-0.024490646790962356,-0.0887954217766897,-0.0760486270320232,-0.06377784732646895,-0.04560479033304016,-0.024549585453038536,-8.343114048472711e-4,0.020515631486528182,0.03391566369624782,0.0433076219339248
SSP585,Interactive,AFE,Country resampling,1,Dir,2039,-0.027606114315485097,-0.09901548201025445,-0.08494322848870044,-0.07118245007390257,-0.05112672411518068,-0.027609363427192946,-9.43821824648472e-4,0.022479957974297506,0.03776860376754712,0.048189101814174046
SSP585,Interactive,AFE,Country resampling,1,Dir,2040,-0.030941650118871067,-0.10979260986927246,-0.09431462198019547,-0.07892277860180018,-0.05697424353940639,-0.030772246080788435,-0.001151169691405718,0.02447192182870183,0.041506921254773094,0.0536224581600259
SSP585,Interactive,AFE,Country resampling,1,Dir,2041,-0.03436345493896065,-0.121045798470144,-0.10400591775460497,-0.08726962999238586,-0.0630204413886587,-0.03403863326132611,-0.001470018531977868,0.027043877635509896,0.045227276905048956,0.05958462458687015
SSP585,Interactive,AFE,Country resampling,1,Dir,2042,-0.03810143945374789,-0.13277288375001348,-0.11420038046101287,-0.09592643380424053,-0.06940027275354546,-0.03753252576194954,-0.0021279489846456334,0.029609851981452478,0.04960989655626299,0.06571481927923532
SSP585,Interactive,AFE,Country resampling,1,Dir,2043,-0.04206130432651756,-0.14401093371620216,-0.12415348700389774,-0.10491414186531807,-0.07608389243289423,-0.04120979315210899,-0.0029139616528232604,0.032307870844395306,0.05425066744845673,0.0721934429473273
SSP585,Interactive,AFE,Country resampling,1,Dir,2044,-0.046245273057824554,-0.15562181263706254,-0.1343204933202937,-0.11428809322353088,-0.08320556128375356,-0.04508126302512938,-0.003769263685701879,0.0351371064245859,0.05853001106226784,0.07902965076973305
SSP585,Interactive,AFE,Country resampling,1,Dir,2045,-0.05065520084535102,-0.1683963764729522,-0.14545494015459948,-0.12397988657417579,-0.09028183555904368,-0.04924614749340578,-0.004440880355437937,0.038078890580451163,0.06292348842209382,0.08623314021562666
SSP585,Interactive,AFE,Country resampling,1,Dir,2046,-0.054863523587448726,-0.18106318348307654,-0.15668075224276481,-0.13337170093002365,-0.09744942567326784,-0.0531242367450665,-0.00473673047396217,0.04143199554480915,0.06787618505428339,0.09417141347328845
SSP585,Interactive,AFE,Country resampling,1,Dir,2047,-0.05964229835735613,-0.19440416449996875,-0.16863864785913224,-0.1429867939695331,-0.10518371086095185,-0.05755138086260814,-0.005538195486577718,0.0446612097931374,0.07294551072776967,0.10229403491604423
SSP585,Interactive,AFE,Country resampling,1,Dir,2048,-0.06463983434379938,-0.2079299859191613,-0.18093522772892048,-0.15367462541152083,-0.11321128869080299,-0.06205098687091726,-0.006505809907381366,0.04826380775720973,0.07867161388428015,0.11076282902264334
SSP585,Interactive,AFE,Country resampling,1,Dir,2049,-0.06985604697295933,-0.2220859548273345,-0.1935228097784925,-0.16468106932530552,-0.12137734000951769,-0.0667203082342015,-0.007152505817408755,0.051379249634244895,0.08424531293301654,0.11965285439792442
SSP585,Interactive,AFE,Country resampling,1,Dir,2050,-0.07529048474136113,-0.23647203722602433,-0.20589982973787807,-0.1753542795221822,-0.12943212203767074,-0.07158703344683276,-0.007861172790858018,0.05482720504019145,0.09002656664004521,0.12897753877361742
SSP585,Interactive,AFE,Country resampling,1,Dir,2051,-0.0800166008518135,-0.24976991895441272,-0.21664314334818222,-0.1858594975191124,-0.1375655376641732,-0.07593215405794118,-0.008020839028100274,0.05897427296074884,0.09736103327027201,0.13903723380822444
SSP585,Interactive,AFE,Country resampling,1,Dir,2052,-0.085729297320295,-0.26429402876698577,-0.22970262191856228,-0.19714544930993028,-0.14642916060734867,-0.08068284524873748,-0.00896223506106747,0.06259008622195882,0.10492752034136556,0.14931223687871814
SSP585,Interactive,AFE,Country resampling,1,Dir,2053,-0.09164218910096333,-0.27898346316328326,-0.24299673525496546,-0.20864366078364102,-0.1553418212733638,-0.08600567776847173,-0.009804545997326525,0.06629293809669363,0.11326549533063161,0.16003795641595187
