ssp,spec,estimator,L,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,IFE,1,2080,-0.3187673848839512,-0.5563454574377186,-0.5236189068886887,-0.48802457095809726,-0.4026825523656411,-0.30055185149404395,-0.1841279889187353,-0.05811355294644001,0.014618277193840894,0.06154009197626472
SSP585,Interactive,IFE,1,2081,-0.32574831300325846,-0.5658844819258367,-0.5345034344582301,-0.4970278564088995,-0.41079538311470365,-0.3056280614025647,-0.187343783139156,-0.059561467853979096,0.016084414435295416,0.06415109113465844
SSP585,Interactive,IFE,1,2082,-0.3348573700440849,-0.57778213868386,-0.5460300332685799,-0.508373630888473,-0.42130668579613995,-0.31384929890725743,-0.19266080714990177,-0.061286437376042,0.017833460725130833,0.06632951643140174
SSP585,Interactive,IFE,1,2083,-0.34399284402014774,-0.5895126839037031,-0.5574358922529892,-0.5196074857534089,-0.4314405002617353,-0.32238166229866677,-0.19790253915452813,-0.06300905472070581,0.019762954004882885,0.0685368161168977
SSP585,Interactive,IFE,1,2084,-0.3531495899571996,-0.6010694732180315,-0.5687145032798407,-0.5307736262059379,-0.44152545448958774,-0.3307701321698601,-0.20411755099149737,-0.06452058564294583,0.02118729311870979,0.07079700714791419
SSP585,Interactive,IFE,1,2085,-0.36232251242894553,-0.6124498047007237,-0.5798597092656829,-0.5417499779940717,-0.45164310033114613,-0.3389987885859292,-0.21013780587258069,-0.06593744398893002,0.02166613302477897,0.07340248080213843
SSP585,Interactive,IFE,1,2086,-0.36907651437938604,-0.6209567536301378,-0.5900845930442183,-0.5503179351139229,-0.4590145684421386,-0.3452408769538656,-0.21375642046516186,-0.06416545217713542,0.023188774947357542,0.07776521545699003
SSP585,Interactive,IFE,1,2087,-0.37818296938137996,-0.6319171601269414,-0.600902742299069,-0.561070996742784,-0.46885426085406046,-0.35373388811306744,-0.21938893984099248,-0.06587975040782754,0.023719912428838797,0.07997657808355078
SSP585,Interactive,IFE,1,2088,-0.38729002343506136,-0.6426879748944129,-0.6114397234613755,-0.5712854667195164,-0.4784178161250126,-0.36197206010340366,-0.22504759842671962,-0.06846031274098602,0.02591679500520184,0.08302035549652051
SSP585,Interactive,IFE,1,2089,-0.3963929287638248,-0.6534058579600969,-0.6214278634322415,-0.5814679633597891,-0.4875806046032367,-0.3702567733229351,-0.23085432790928748,-0.07108609613075022,0.026623087486190116,0.08647714853745862
SSP585,Interactive,IFE,1,2090,-0.4054870154492014,-0.6642515829490497,-0.6312334161954689,-0.5915802098566211,-0.4965548656543757,-0.3782092773970847,-0.23644464316478628,-0.07369729599967832,0.028786683056790652,0.08990300064713722
SSP585,Interactive,IFE,1,2091,-0.41195411538879867,-0.6729109850758045,-0.638108032046424,-0.5993046728109644,-0.5042895574782305,-0.3831634275383109,-0.23915749039310408,-0.07288735768656968,0.030948905078921774,0.09770024155892262
SSP585,Interactive,IFE,1,2092,-0.4209484432336813,-0.6831700589325352,-0.647535195660846,-0.6092748136443296,-0.5137100716220744,-0.3913227027696004,-0.2448004888639108,-0.07410559260250758,0.03520019642791368,0.10212350060702967
SSP585,Interactive,IFE,1,2093,-0.4299207237131174,-0.6928777967017207,-0.656890320635712,-0.6190886988302113,-0.5231510582670958,-0.3991565185853124,-0.24913892839548005,-0.07465079760062708,0.03915365591457645,0.10658049559015333
SSP585,Interactive,IFE,1,2094,-0.43886672549509753,-0.7009874890190004,-0.6669923840009484,-0.6287831748782353,-0.5326627849029086,-0.40724097764214323,-0.2538158266753575,-0.07521849688791211,0.04329194132765604,0.11124566146087096
SSP585,Interactive,IFE,1,2095,-0.4477823144902583,-0.7096774873627133,-0.676926756594266,-0.6382975349934059,-0.54181756695912,-0.4150864185559192,-0.25918628830607116,-0.0754733470353734,0.04424144137297889,0.1161286285706391
SSP585,Interactive,IFE,1,2096,-0.45385138177983275,-0.7161471447431355,-0.6851707221517783,-0.6450652807598584,-0.5478151540615352,-0.41928311249847505,-0.2622308485551421,-0.07422494744482484,0.04892961353864272,0.1298017557422788
SSP585,Interactive,IFE,1,2097,-0.4626199605140109,-0.7250587593788862,-0.6947469655193081,-0.6543962935386838,-0.5559657460138892,-0.42670520789935756,-0.26747523552673436,-0.07446441449140123,0.05563073418922133,0.13555880578504811
SSP585,Interactive,IFE,1,2098,-0.4713470632213468,-0.7337655547302744,-0.7041433760042228,-0.6630090365070772,-0.5639866790845574,-0.4337453375680199,-0.27199097989106785,-0.07457077015156963,0.0613954710321252,0.1414956936608208
SSP585,Interactive,IFE,1,2099,-0.4800290727233377,-0.7422675757791555,-0.7133364978844917,-0.6720624920882696,-0.5731014468386701,-0.4414377516812505,-0.27815971175001974,-0.07486345527887638,0.06363578939728189,0.1560371847963527
SSP585,Interactive,IFE,1,2100,-0.4886624798402902,-0.7505651826818032,-0.7223312076659374,-0.6805846939056428,-0.5819881360308435,-0.44896198416588196,-0.2840377076831859,-0.07659513464179553,0.06517273176855448,0.1614304010882236
SSP585,Interactive,IFE,2,2021,-9.567761467776936e-5,-2.6528546858830274e-4,-2.2725278575848605e-4,-2.0381636121744596e-4,-1.5637146418640002e-4,-9.548970723294303e-5,-2.6308432296728856e-5,2.568934945013092e-5,5.8183044908810484e-5,8.526620589397459e-5
SSP585,Interactive,IFE,2,2022,-2.054133062182606e-4,-6.916455521273346e-4,-6.172574636520601e-4,-5.30583486000491e-4,-3.7890018299552297e-4,-1.9137883490261132e-4,-1.4803761497900192e-5,1.4944380935530969e-4,2.56148955387081e-4,3.1909642647046647e-4
SSP585,Interactive,IFE,2,2023,-4.644420481114686e-4,-0.001513189706035345,-0.0013232847148610949,-0.0011461696379977183,-8.109614922644781e-4,-4.3820175044589904e-4,-4.2211489009486014e-5,2.845207330383959e-4,4.4122581748115e-4,5.729082111126271e-4
SSP585,Interactive,IFE,2,2024,-8.776553554711297e-4,-0.0027363191634527883,-0.0024179837965098705,-0.0020469598158828427,-0.0014569971038193297,-7.938204192138865e-4,-1.5802279445037426e-4,3.869540992827103e-4,6.881137992915002e-4,9.507139187591606e-4
SSP585,Interactive,IFE,2,2025,-0.0014498890808323228,-0.004438838484831601,-0.003840600130058447,-0.0032203458840273204,-0.002350637527861965,-0.0013198632924300568,-3.764309223374396e-4,4.71627303742861e-4,9.987003800807192e-4,0.001364783689431148
SSP585,Interactive,IFE,2,2026,-0.0022320903161142658,-0.006647096388158247,-0.005617099136071962,-0.004812600905591258,-0.003513715157253239,-0.0020311311877959093,-7.142719352414839e-4,5.442725360851331e-4,0.001312270417195882,0.0018770012157615036
SSP585,Interactive,IFE,2,2027,-0.0031512187458914154,-0.009139343781565737,-0.007791238876248397,-0.006658098584965666,-0.004909915481158933,-0.0028739376106565184,-0.0010610803103448252,6.444413133756433e-4,0.0016251135171493662,0.0024479424807571414
SSP585,Interactive,IFE,2,2028,-0.004245255273875981,-0.012098846771042782,-0.010244456877908014,-0.008902007098376552,-0.006595997778311907,-0.003903501029054901,-0.001547846454212215,7.519625409736279e-4,0.0020004640722869316,0.0031435687593071512
SSP585,Interactive,IFE,2,2029,-0.00551859504508434,-0.01550852901381156,-0.013205090968817078,-0.011482172510867805,-0.008468143358452224,-0.005086213155775066,-0.0020589619527531244,8.94234368288128e-4,0.0023604084117563864,0.0038700733577285923
SSP585,Interactive,IFE,2,2030,-0.006975498234231936,-0.019241897953292834,-0.016589295597788035,-0.014335726112566437,-0.010615531777759146,-0.0064767767519864905,-0.0026877160269883626,0.0010506903073064242,0.002793990856244243,0.004723391384588693
SSP585,Interactive,IFE,2,2031,-0.008708800465645372,-0.023491306067803145,-0.020414742006306576,-0.01769171824207604,-0.013105573936331993,-0.00814395377470245,-0.0034516244963812004,0.0010463011094213662,0.003136126820556872,0.005592194261363939
SSP585,Interactive,IFE,2,2032,-0.010557535771625992,-0.028078407769501094,-0.02458359000917335,-0.021247766890138332,-0.015885486127493964,-0.009892760888330743,-0.004220196034293244,9.792124757290982e-4,0.0034073125287683243,0.0064579814745527936
SSP585,Interactive,IFE,2,2033,-0.012601148920269534,-0.03315211807073943,-0.029129325134093366,-0.025162171360254393,-0.018920248337189444,-0.01185697281841619,-0.005073502306423061,0.001018912428831634,0.003870303425479634,0.007372650477500564
SSP585,Interactive,IFE,2,2034,-0.01484300084048662,-0.03885348954615388,-0.033973835233753795,-0.0293649717475027,-0.02226515200608542,-0.014032948603038942,-0.0060195061277968365,0.0011110700801838114,0.004464358010632849,0.008360813402768315
SSP585,Interactive,IFE,2,2035,-0.017286265993219585,-0.044713873654860056,-0.03912678271584707,-0.034073279486657546,-0.025953500629008835,-0.016370272328407043,-0.007013007170470514,0.0010433098343682033,0.00521241855911263,0.00937879480837271
SSP585,Interactive,IFE,2,2036,-0.020059071273011098,-0.0514177925443764,-0.044666689983750035,-0.03939646413946297,-0.0300649357527544,-0.019051458863384496,-0.008231832780068393,7.363549885396356e-4,0.0055858282549238044,0.010408969206984763
SSP585,Interactive,IFE,2,2037,-0.022921605376972964,-0.058231968621592356,-0.05053526713748641,-0.04459232086987247,-0.03428049613891887,-0.021680032892865186,-0.009433065736824259,6.207578047704452e-4,0.00622016505713044,0.01169150656322267
SSP585,Interactive,IFE,2,2038,-0.025991517404883258,-0.06536781027536198,-0.05695179737166393,-0.05014533103623994,-0.038720599823664825,-0.024516418423071396,-0.010820217987798142,1.8434026859086858e-4,0.006755324061947752,0.013039610140410851
SSP585,Interactive,IFE,2,2039,-0.02927084802345703,-0.07287892773753199,-0.0638172762417466,-0.05594466148002619,-0.04343134137426827,-0.027656455142542724,-0.01237206160954002,-1.2075022197783834e-4,0.007449329982147543,0.01443053701797552
SSP585,Interactive,IFE,2,2040,-0.0327614193387783,-0.0807561073885616,-0.07116654976810849,-0.06221243776273466,-0.048620879907526726,-0.030964240032771373,-0.013997465364622402,-4.036912676039442e-4,0.008119934648498623,0.015562280414685884
SSP585,Interactive,IFE,2,2041,-0.03656404094710586,-0.0891277437724332,-0.07905106028360873,-0.06920366674256179,-0.054121540817011704,-0.03465039664753283,-0.0159677184184501,-7.963480772420593e-4,0.008231637045561704,0.01659554061122064
SSP585,Interactive,IFE,2,2042,-0.040474370460448106,-0.09772565616281038,-0.0872567261366709,-0.0764137932926627,-0.05985106086888631,-0.038395353714749225,-0.017799395142288704,-0.0010973329395732583,0.008996608564651296,0.018354375346980846
SSP585,Interactive,IFE,2,2043,-0.044596192420223946,-0.1066719546417191,-0.0958047435868605,-0.08381905060189312,-0.06563020944821521,-0.042337156324550596,-0.019524804532970147,-0.0014123415146392166,0.009909946389309806,0.020242029619068683
SSP585,Interactive,IFE,2,2044,-0.0489301317636317,-0.11620365385380195,-0.10421615735147743,-0.09142399310851797,-0.07189848460859624,-0.046646315642678016,-0.02167004669583114,-0.0018835585798629856,0.010647387775696883,0.021443109774464435
SSP585,Interactive,IFE,2,2045,-0.053476581948038504,-0.12610131495177754,-0.11291305294412218,-0.09928991124610223,-0.07831779308917478,-0.05109570584445339,-0.023809062521037677,-0.0022395107347614514,0.011675574935020382,0.02307874375049208
SSP585,Interactive,IFE,2,2046,-0.058208951522932706,-0.13637471124623365,-0.12197565733790383,-0.10735353499531998,-0.08472527559315982,-0.05564562880695101,-0.025964183679480113,-0.0027251356932658987,0.012529193313258413,0.02457335501027238
SSP585,Interactive,IFE,2,2047,-0.06314972210994774,-0.14721900114159173,-0.13138097785720465,-0.11583669528803252,-0.0911848618211005,-0.060539593383985346,-0.028241330450033325,-0.0032085038223892515,0.013709546584680177,0.026002212409893484
SSP585,Interactive,IFE,2,2048,-0.0682973727227747,-0.15838818655572667,-0.14138515289047862,-0.12463117778323456,-0.0978059459142962,-0.06548376171603848,-0.030610625682397613,-0.0037012602227523813,0.01497531642755438,0.027426834259048818
SSP585,Interactive,IFE,2,2049,-0.0736511322929072,-0.16987251799667738,-0.15159592584049433,-0.13368403294867695,-0.10494707471087975,-0.07056642188942935,-0.03315874787988898,-0.00417587045409241,0.016320599471883288,0.028845246318364957
SSP585,Interactive,IFE,2,2050,-0.079210003861921785,-0.1816567777610851,-0.16210270932171714,-0.14326197616544054,-0.11231296141758085,-0.0759632720493496,-0.03589921105542512,-0.004435322621695043,0.01732532428102482,0.0302535578381421
SSP585,Interactive,IFE,2,2051,-0.08469830197709138,-0.19307458551555393,-0.172196468897697,-0.15270804380581196,-0.11976730992753992,-0.08130436944677416,-0.03842843397411502,-0.005136906636313193,0.018389275029069736,0.03200856459815318
SSP585,Interactive,IFE,2,2052,-0.09059561218687862,-0.20526916492961594,-0.1826495243170307,-0.1626898774769084,-0.12781845154835514,-0.08692360545989353,-0.04132500806320047,-0.006113492680013893,0.019766108063866607,0.03393223819351572
SSP585,Interactive,IFE,2,2053,-0.09668618210669244,-0.21770015076499227,-0.1933018985818383,-0.17261823061080855,-0.1360494356018635,-0.0928476483672468,-0.04442426823797585,-0.006549980251306397,0.020563150038255682,0.03632433665547053
SSP585,Interactive,IFE,2,2054,-0.10296789059622591,-0.23035001276833839,-0.2041410622715605,-0.18275339137452487,-0.14445845352121228,-0.09857456499119199,-0.04792974385352369,-0.00718806198808989,0.02174922958277349,0.03882518611701722
SSP585,Interactive,IFE,2,2055,-0.10943840955452278,-0.24320092941728527,-0.2154408291474884,-0.19308463661570366,-0.15311330669650755,-0.10461290314284122,-0.05100629987600708,-0.007518124129793356,0.022590977534556203,0.041438768065449265
SSP585,Interactive,IFE,2,2056,-0.11550081925609745,-0.25496950383838624,-0.22651369239331925,-0.20288817892987135,-0.16117515151062614,-0.11045622802459304,-0.053911212130621694,-0.008005300607199367,0.02380976060425627,0.04391604538262326
SSP585,Interactive,IFE,2,2057,-0.12224171337015566,-0.267973934662605,-0.2384822901518349,-0.2135994690795357,-0.1700436245489548,-0.11718989451075851,-0.057433689037938634,-0.007473214356231111,0.024847368319267045,0.046738483688253334
SSP585,Interactive,IFE,2,2058,-0.12915471073803553,-0.2811114208454029,-0.25060480526647755,-0.22452793656257242,-0.17906081529077547,-0.12354832479559602,-0.06062192460414717,-0.008686224648897609,0.025666730111430378,0.04968326794553994
SSP585,Interactive,IFE,2,2059,-0.13623646614238205,-0.29436374489163886,-0.26244044787753157,-0.23531992473142235,-0.18838578945402035,-0.1299689277739337,-0.06403187333895416,-0.009182462881022395,0.02633525217238548,0.05266131198670775
SSP585,Interactive,IFE,2,2060,-0.14348345723218436,-0.307712737231158,-0.2743915744810401,-0.24629102201239317,-0.1978970760874654,-0.13672320772935265,-0.06775895726902109,-0.009460820965575083,0.027548475871383836,0.05496755382885807
SSP585,Interactive,IFE,2,2061,-0.14990582158167298,-0.31920313211741963,-0.2852769824608445,-0.25633881673318515,-0.20661438343768299,-0.14271073000451695,-0.07084117981578358,-0.009960359953966153,0.029327824450967446,0.05792156157146656
SSP585,Interactive,IFE,2,2062,-0.15734143692255043,-0.332459429585613,-0.297485902368034,-0.26777779366935367,-0.2160501670042535,-0.14965094057771333,-0.07449228889271148,-0.010380888008673698,0.03064868916728305,0.06070492532837748
SSP585,Interactive,IFE,2,2063,-0.16492172625899004,-0.345747668960018,-0.31008683383222196,-0.279037440174272,-0.22532692868471563,-0.15695274204865095,-0.07857386221380586,-0.011171689818345817,0.03130452213229458,0.06325641347731199
SSP585,Interactive,IFE,2,2064,-0.17264236501977948,-0.35905084830451384,-0.3227812506301995,-0.28992228536084863,-0.2345860704211552,-0.16397363355044237,-0.08215495980607113,-0.012113593700941156,0.03193918737147236,0.06637413395035605
SSP585,Interactive,IFE,2,2065,-0.18049889476062875,-0.37235230355753995,-0.33555574160313584,-0.30111679895222415,-0.2442224753456837,-0.1713825943232492,-0.08615857064666929,-0.013312980569774318,0.03252411048945325,0.06925941969269377
SSP585,Interactive,IFE,2,2066,-0.1871910794627758,-0.38326765396526286,-0.34675427792550695,-0.311433418097504,-0.25286811288977484,-0.17790473902243786,-0.08897003277785662,-0.013047223212975748,0.035714355888887224,0.07393885553300687
SSP585,Interactive,IFE,2,2067,-0.19518077951012125,-0.39675497571010165,-0.35951582831655887,-0.32292531057539314,-0.26250770747261143,-0.18565633751274124,-0.09277982436753338,-0.014187744535589221,0.03717768714885493,0.07645825327253412
SSP585,Interactive,IFE,2,2068,-0.20328537291181847,-0.4102695125499248,-0.3723127542762755,-0.3344141075373445,-0.2721006995527035,-0.19353244907902079,-0.09673029229708521,-0.0150532233959903,0.03869596509751839,0.07902455251894121
SSP585,Interactive,IFE,2,2069,-0.2114998907363178,-0.42376360932596374,-0.3851322886628418,-0.3462270994135451,-0.2820258370091861,-0.2012776184770938,-0.10041008997528159,-0.015296028743314087,0.0398719334531021,0.0816409819546608
SSP585,Interactive,IFE,2,2070,-0.21981927874431262,-0.4372176017721502,-0.3979196350553171,-0.3582152547769173,-0.2925020823998247,-0.2091277905101151,-0.10461085675653989,-0.01578824009246616,0.040766638063243925,0.08431103191397135
SSP585,Interactive,IFE,2,2071,-0.22662186654458438,-0.4485863048225177,-0.40892155166807675,-0.3675233247831743,-0.3011364356255648,-0.2156063113381821,-0.10763761936642716,-0.0152594464811017,0.044134142280504024,0.09032963148154029
SSP585,Interactive,IFE,2,2072,-0.2350219288056592,-0.46182637823836115,-0.42165668289590236,-0.37861775955065263,-0.311478014857555,-0.22302240515257393,-0.11185232262971168,-0.015562367180256796,0.04523841581711344,0.09344279722171038
SSP585,Interactive,IFE,2,2073,-0.24350656712394325,-0.4749915779038481,-0.43436947259105496,-0.38967019727145097,-0.3216823647492755,-0.2304326613666816,-0.1161495541246104,-0.016007597988986207,0.04634657974536072,0.09661659751383865
SSP585,Interactive,IFE,2,2074,-0.25207050073801274,-0.48807014881637323,-0.44675020569611196,-0.40068216055309647,-0.3320007252023615,-0.23824400958845615,-0.11992153957976673,-0.01657765184098872,0.04745979347640091,0.10150407008515995
SSP585,Interactive,IFE,2,2075,-0.2607084118866687,-0.5010507870302101,-0.4593403865761787,-0.41240157785269416,-0.34210119280459783,-0.24589139367252627,-0.12460048224654754,-0.017404530227923945,0.051366740136682604,0.10823125288814946
SSP585,Interactive,IFE,2,2076,-0.2674623449801963,-0.5116480558147191,-0.4697379053763441,-0.421767430909868,-0.35036916008858915,-0.25109218273954675,-0.12684497497635513,-0.01781868189598947,0.055209565785388603,0.11289335318531638
SSP585,Interactive,IFE,2,2077,-0.2761348945584019,-0.5240023373876862,-0.4822075869626188,-0.4332132193809191,-0.36056550229812717,-0.25923075706068427,-0.13087298538491487,-0.01900383021507233,0.056802728412667265,0.12015364163875783
SSP585,Interactive,IFE,2,2078,-0.28486257048941044,-0.5359860475618201,-0.4946027160528075,-0.44501681255317005,-0.37053056354677727,-0.2674222085306063,-0.13479203422580366,-0.020317158814125023,0.05838825156394246,0.12781757469201976
SSP585,Interactive,IFE,2,2079,-0.29364003935092264,-0.5478096832483768,-0.5069138185626052,-0.4566690997687146,-0.380473877657542,-0.275558741478643,-0.13884240141224005,-0.02167460225847985,0.060713522019714215,0.13347656386448292
SSP585,Interactive,IFE,2,2080,-0.3024619730678909,-0.5594653111295904,-0.5191209033560279,-0.4682553635191482,-0.3903997183567337,-0.2833523676762352,-0.14320629272345142,-0.01945109688267914,0.06228565980293368,0.138427165097672
SSP585,Interactive,IFE,2,2081,-0.30901823828415365,-0.5685862414470553,-0.5295112053606768,-0.47647192773969094,-0.39828554242302755,-0.2880295581390826,-0.14575070714547886,-0.01921984334741969,0.06791106649529566,0.14329820163490317
SSP585,Interactive,IFE,2,2082,-0.31781315568384105,-0.5798354538491295,-0.5414575574424398,-0.48659559876393604,-0.4076949869713257,-0.2952342405318757,-0.14983493790703623,-0.01658198964161437,0.07033664524293545,0.14949319360982116
SSP585,Interactive,IFE,2,2083,-0.3266347495700831,-0.5909109441157577,-0.5532851643564695,-0.4970847242879396,-0.41712228898361925,-0.3026443640775735,-0.15412486243151197,-0.015936633847543884,0.07286876872298668,0.1581714414871147
SSP585,Interactive,IFE,2,2084,-0.33547786350024666,-0.6022941953896985,-0.5639438135274197,-0.5081244220916618,-0.4269285376484226,-0.30996574849592734,-0.1582834693578885,-0.015951486689945883,0.07551344871223023,0.16730524953537357
SSP585,Interactive,IFE,2,2085,-0.344337381806866,-0.6134983899926642,-0.5746280515021917,-0.5190354231583998,-0.4371317714113101,-0.316773800774897,-0.16242489349430575,-0.015714026025033613,0.07851884640530443,0.17687443751916615
SSP585,Interactive,IFE,2,2086,-0.35066782251476725,-0.6216339629328763,-0.5830614532701258,-0.5266114278772723,-0.4445850934624829,-0.3226572642202458,-0.16545306137507473,-0.013714081808374419,0.08430908076495924,0.1844587437278805
SSP585,Interactive,IFE,2,2087,-0.35945664746723127,-0.6324178343893819,-0.5932667150368849,-0.5371744215228703,-0.4545766525180338,-0.32931576607473045,-0.16943975855022575,-0.014703366645870308,0.09079348043716182,0.19480922303495235
SSP585,Interactive,IFE,2,2088,-0.36824607344104854,-0.6430116211775088,-0.6032872416573096,-0.5477661999740066,-0.46393851015602394,-0.3364654369967979,-0.17196367950865657,-0.015758091412502992,0.09460530244166132,0.21283351589320906
SSP585,Interactive,IFE,2,2089,-0.37703128923107077,-0.6534118460498028,-0.6134576759948909,-0.5575827028917457,-0.47253056045624064,-0.3435498594235882,-0.1750756607922072,-0.01420599382073819,0.0984225056600192,0.2241219518534359
SSP585,Interactive,IFE,2,2090,-0.3858075504823909,-0.6640521814125631,-0.6242451467677874,-0.5678652724152693,-0.4816519169837775,-0.3507097165505904,-0.17951719446340111,-0.0120715761366104,0.10228675718637711,0.23450981709826527
SSP585,Interactive,IFE,2,2091,-0.39184463832098715,-0.672301102359379,-0.6341911951940579,-0.5751601780008491,-0.488640986768734,-0.355479660798786,-0.1823772569080752,-0.01017307231181611,0.11327436892105619,0.2423124102034042
SSP585,Interactive,IFE,2,2092,-0.4005202092071092,-0.6827046884585153,-0.6445600113583693,-0.5849125025875885,-0.49752282681490045,-0.36275946102869144,-0.1864016897189803,-0.009370875320474998,0.11780697122010364,0.25351024625811214
SSP585,Interactive,IFE,2,2093,-0.4091734077101049,-0.6929056158564049,-0.6542276789023223,-0.5948862151543084,-0.5068437271668693,-0.36978942712219265,-0.19091967809729063,-0.008474779200040571,0.1225395355043248,0.26507707428921984
SSP585,Interactive,IFE,2,2094,-0.4177998769513488,-0.7028917324880964,-0.6642327066840565,-0.6043209696661785,-0.5159641859766197,-0.37721592542382504,-0.1945787011670662,-0.007475962055685133,0.12748085081758967,0.27747660096957977
SSP585,Interactive,IFE,2,2095,-0.4263953435612723,-0.7126625378216213,-0.6723165593692109,-0.6141253234488515,-0.5243790073540799,-0.3843861212094528,-0.19781463321716727,-0.0037151320771210104,0.13292421409809785,0.28882176887892697
SSP585,Interactive,IFE,2,2096,-0.43200996791878,-0.7198749673968544,-0.6781539118864722,-0.6210331332011375,-0.5292194010851107,-0.38709376409790236,-0.19968630844975102,0.0058572564299518345,0.1415581041206332,0.2984641302239148
SSP585,Interactive,IFE,2,2097,-0.4404543893807643,-0.7284965711057474,-0.6871262447837719,-0.6300067678866474,-0.5383985789970452,-0.39528800696164146,-0.2042724699129731,0.009423163967210452,0.14640990323198516,0.3113333898302984
SSP585,Interactive,IFE,2,2098,-0.4488562589513727,-0.736549271264528,-0.6962427657769439,-0.6388654179093445,-0.5470671822800509,-0.4023385315143133,-0.20914657070037165,0.010246590589178674,0.15139615647867877,0.3282917551996856
SSP585,Interactive,IFE,2,2099,-0.4572117582242933,-0.7443947345777392,-0.7040895556410076,-0.6475371008445163,-0.5553895496130917,-0.4085283619901766,-0.2134247787290222,0.010864625749522,0.16233546471137547,0.34190570072845045
SSP585,Interactive,IFE,2,2100,-0.46551716018770817,-0.7520345591322938,-0.712768087082275,-0.6559946232880874,-0.5639636488011113,-0.41597416501715495,-0.21729432301574914,0.016420250346324397,0.1727155557633907,0.35819300380562435
