ssp,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,AFE,Country resampling,0,M8,2086,-0.22083422567473177,-0.5364001439848288,-0.498305627071427,-0.44898692967194737,-0.34129452131426363,-0.19057358968586707,-0.03625572384540654,0.14054174483565407,0.28780630649413114,0.3934628580503445
SSP585,AFE,Country resampling,0,M8,2087,-0.22536821325499712,-0.5452231382822411,-0.5080505654174788,-0.4567394710322491,-0.3477091052180866,-0.19418262975763045,-0.03542390544021656,0.14739787523749823,0.29894289510399163,0.41090227702220944
SSP585,AFE,Country resampling,0,M8,2088,-0.22982253683127307,-0.5553016137351438,-0.5177022063239802,-0.464996076444428,-0.3538238260591292,-0.19796254142248676,-0.034927559621511894,0.15273284600894996,0.3118697351511064,0.4342743667933756
SSP585,AFE,Country resampling,0,M8,2089,-0.2341922189434974,-0.5657123789667282,-0.5265296002930466,-0.47355810619750244,-0.3612249453749169,-0.2015626571037294,-0.0332526949896661,0.1582641534682817,0.32470105189917114,0.4590813087617714
SSP585,AFE,Country resampling,0,M8,2090,-0.23847235914436948,-0.5758874155349551,-0.5354232237096265,-0.4824777742035154,-0.3691887409634041,-0.20556883980969903,-0.03309522344731761,0.16400010848080399,0.3365970920065268,0.48507827510456214
SSP585,AFE,Country resampling,0,M8,2091,-0.2365278254792733,-0.5829145963465255,-0.5392695382497231,-0.48410958450216457,-0.36998641393133297,-0.20241879063294155,-0.026743518087119195,0.18088522736539364,0.35528526241905256,0.5169125954981441
SSP585,AFE,Country resampling,0,M8,2092,-0.24040719599090932,-0.5927140642017693,-0.5477345930968087,-0.4926310872353191,-0.3737496573836074,-0.2030705653708717,-0.025772469962510675,0.19148796029893334,0.3682344620940101,0.5383431383642804
SSP585,AFE,Country resampling,0,M8,2093,-0.24417990812795465,-0.6023641264303203,-0.5561208167024682,-0.4997351673885221,-0.37992946152471296,-0.20557292088534912,-0.022559320069911487,0.20234428719648892,0.3816042556336318,0.5605687050308247
SSP585,AFE,Country resampling,0,M8,2094,-0.24784139577402708,-0.6116845845431965,-0.5643997885830391,-0.5050398622059636,-0.3861564611119525,-0.2068916306893983,-0.019848898672313264,0.21360368093929008,0.40257541125926594,0.5837211208444326
SSP585,AFE,Country resampling,0,M8,2095,-0.25138715412069246,-0.6203110285491742,-0.5724855509468759,-0.5122107994490395,-0.3926872506231135,-0.20938020426342668,-0.017776174507451392,0.22546126243066045,0.42362021316992654,0.6078467742343482
SSP585,AFE,Country resampling,0,M8,2096,-0.2479648179752485,-0.6246934744729237,-0.5761299875285752,-0.5151067618233997,-0.3937802360943632,-0.20627201519569338,-0.0044643298127612085,0.2442461353893162,0.4476875530948354,0.6439014841624171
SSP585,AFE,Country resampling,0,M8,2097,-0.25102177649082624,-0.6311813635410449,-0.5836598147268249,-0.5222661586684239,-0.3989450209029456,-0.20926993565723684,-0.003228310849656413,0.25242687724095897,0.47139515111080227,0.6677724525869562
SSP585,AFE,Country resampling,0,M8,2098,-0.25394685406953144,-0.6374713225596365,-0.5910676692614847,-0.529457980363391,-0.4044002850127084,-0.20982509461130838,5.911140242083057e-4,0.26143892790210127,0.49592962274921326,0.6925001154325341
SSP585,AFE,Country resampling,0,M8,2099,-0.25673579668279933,-0.6435637030314642,-0.5987927841585301,-0.5353041661462361,-0.40835107639739276,-0.21138227435280516,0.004902818507511619,0.27618379841322876,0.5162607476540819,0.7181221235134828
SSP585,AFE,Country resampling,0,M8,2100,-0.25938437611420784,-0.6494589535792731,-0.6056891322903578,-0.5428913391036996,-0.4121521819852003,-0.21201255288411497,0.01027594182985675,0.296532218657172,0.5449637863507354,0.7446781154775888
SSP585,AFE,Country resampling,0,M4,2021,-6.71355152187525e-5,-3.022075747722924e-4,-2.694110732860355e-4,-2.2395181533330089e-4,-1.465775113700385e-4,-5.745317449279419e-5,2.3592025883034662e-5,9.965597043761764e-5,1.437300396933016e-4,1.8598583704201863e-4
SSP585,AFE,Country resampling,0,M4,2022,-2.1011313274987842e-4,-9.159111613174842e-4,-8.199349500072783e-4,-6.825153481119339e-4,-4.4922323070231696e-4,-1.808002111839957e-4,6.303178772210094e-5,2.885575720592782e-4,4.2477875865813946e-4,5.503112935280773e-4
SSP585,AFE,Country resampling,0,M4,2023,-4.375033790198213e-4,-0.001844847141979064,-0.001663072453700415,-0.0013895164354014388,-9.199646615287715e-4,-3.814945457620289e-4,1.080903317088322e-4,5.57142308311387e-4,8.368378044592667e-4,0.001085524065819665
SSP585,AFE,Country resampling,0,M4,2024,-7.577248189698516e-4,-0.0030972831203215645,-0.002809549585100035,-0.0023532598831330297,-0.0015640535869206051,-6.646373545994844e-4,1.4920593392270254e-4,9.04593914838192e-4,0.0013736999964967015,0.0017843612818532301
SSP585,AFE,Country resampling,0,M4,2025,-0.0011790272171987581,-0.00469698511178429,-0.0042695352881672866,-0.0035803776579142912,-0.002391895898595342,-0.0010431064416902003,1.7595060787545247e-4,0.0013241245049016692,0.0020292584364250176,0.002639746318946417
SSP585,AFE,Country resampling,0,M4,2026,-0.0017554113801072635,-0.006704849835433305,-0.006113783857895572,-0.0051268777272170385,-0.00346406284052056,-0.00156216552901689,1.5144164058555898e-4,0.00175183362309217,0.0027620427663158863,0.0036262463609048946
SSP585,AFE,Country resampling,0,M4,2027,-0.002422978813325094,-0.009021406294657853,-0.008235940592309464,-0.006945169652193883,-0.004705467360467813,-0.0021649835924382743,1.0929364566025779e-4,0.0022534880894722786,0.003590324292574097,0.004762198087307328
SSP585,AFE,Country resampling,0,M4,2028,-0.0032204651528014994,-0.011700510182319268,-0.010722137602634435,-0.009047267624312304,-0.006155782494575962,-0.00288981031054919,4.10965878896441e-5,0.002788285679946446,0.004491035126080674,0.006028967517401589
SSP585,AFE,Country resampling,0,M4,2029,-0.0041559347594913865,-0.014748268762640415,-0.01356379090031648,-0.011448583079221796,-0.007831857713054391,-0.0037369016293283264,-7.268167957841243e-5,0.003349977358895885,0.0055246117575177564,0.0074196508000179545
SSP585,AFE,Country resampling,0,M4,2030,-0.005237217129367977,-0.018168580563996846,-0.016767909789065956,-0.014158857851878915,-0.009709558816522135,-0.004715267668427892,-1.9259102272414785e-4,0.003930319565854657,0.006651124512236345,0.008926466785025702
SSP585,AFE,Country resampling,0,M4,2031,-0.006562922773297952,-0.022052856401364316,-0.020422254887141274,-0.0172878563980182,-0.011875147579767154,-0.005928088427970102,-5.262668030853457e-4,0.004416977242493215,0.007804271974297924,0.010527688363113154
SSP585,AFE,Country resampling,0,M4,2032,-0.00797852826120693,-0.026201088093747705,-0.024338531234642066,-0.02065913760131267,-0.01420199417436857,-0.007221600723596178,-8.200892054464615e-4,0.0049910697877097576,0.009078808363139835,0.012303174376857823
SSP585,AFE,Country resampling,0,M4,2033,-0.0095642925768461,-0.03072058897018279,-0.02862161313097238,-0.024359216270815918,-0.016771454348214337,-0.008656403344187824,-0.001181746039502496,0.005566320620897838,0.010288998205113826,0.014163107656410717
SSP585,AFE,Country resampling,0,M4,2034,-0.011327148700689627,-0.03561278260261697,-0.033274681056212625,-0.028432786418725407,-0.019627059840646638,-0.010236421392181172,-0.0016397410271417057,0.006149754140779567,0.011608926632781777,0.016068598759500865
SSP585,AFE,Country resampling,0,M4,2035,-0.013273734170942575,-0.040878482729082205,-0.0383001673476248,-0.0328597333946379,-0.022737201070349405,-0.01199621140010948,-0.0021686412001092337,0.00693321723896896,0.013028162897528572,0.018159272245456194
SSP585,AFE,Country resampling,0,M4,2036,-0.015537628753985788,-0.046839836597480075,-0.04383823967441013,-0.037739775355673744,-0.026194490309498247,-0.014083877319140514,-0.0029391941303780478,0.0075061095972084576,0.014283918700348378,0.02024417193969221
SSP585,AFE,Country resampling,0,M4,2037,-0.017882114243569558,-0.053078149740829215,-0.04963321513590198,-0.042830296333857515,-0.029895529849586572,-0.016227964373923653,-0.0037287369770673817,0.008040074119100533,0.015681998958617813,0.022520064720803538
SSP585,AFE,Country resampling,0,M4,2038,-0.0204272192613284,-0.05971908482575905,-0.05580203878869351,-0.0482622607852536,-0.033893117338088724,-0.01854789350556274,-0.0046221528630508435,0.008668789529255186,0.01708851361491803,0.02488418021560293
SSP585,AFE,Country resampling,0,M4,2039,-0.023178074672139726,-0.06675993972028824,-0.06234374258288937,-0.05403886411520137,-0.03818960340469027,-0.02110784672288213,-0.0055441819703892226,0.009224909546831129,0.018643375634973272,0.02733160556323177
SSP585,AFE,Country resampling,0,M4,2040,-0.02613945170287224,-0.0741969049438153,-0.06925655321016576,-0.0601600003616534,-0.04277304483798866,-0.023796083290860248,-0.006634491368982975,0.009615162640885494,0.020215264043073333,0.029953068819437236
SSP585,AFE,Country resampling,0,M4,2041,-0.0293755827007115,-0.08198999170502644,-0.07659634553588068,-0.06667116018211057,-0.04771191823273638,-0.02680412163388901,-0.007812341865034572,0.009999112994292772,0.021555014137330873,0.03264519192449634
SSP585,AFE,Country resampling,0,M4,2042,-0.032748853444537485,-0.0900890269681517,-0.08422829741874067,-0.0734079618380504,-0.05271423314724921,-0.029954516646417073,-0.009096399571246444,0.010388915866065097,0.022995501861101685,0.03542177789519463
SSP585,AFE,Country resampling,0,M4,2043,-0.036338386632779884,-0.09855484587143941,-0.09221497525829057,-0.08044840838113816,-0.05794728140351674,-0.033269701077983826,-0.010610867246876071,0.010619298118729326,0.024506120491922988,0.038212786794279044
SSP585,AFE,Country resampling,0,M4,2044,-0.04014694278462294,-0.1073808712462759,-0.10055062846578101,-0.08786382120257535,-0.06348902426192266,-0.036770878335774526,-0.012276173159006393,0.010785894395941267,0.02617863388506801,0.04106874438952458
SSP585,AFE,Country resampling,0,M4,2045,-0.044176880818402875,-0.1165597261205217,-0.10920622302746325,-0.09564999750020323,-0.06924268240989404,-0.04039166637863828,-0.01395651485318572,0.010869067437481639,0.027856914604082166,0.04398503920937274
SSP585,AFE,Country resampling,0,M4,2046,-0.04825233098447179,-0.12587867658336993,-0.11794077561118528,-0.10349927634848005,-0.07516028124667928,-0.04416760797323066,-0.015638606772771402,0.011084079312043362,0.029636047634496763,0.047060851736394085
SSP585,AFE,Country resampling,0,M4,2047,-0.05266451445669462,-0.1356829753412501,-0.12708164040471223,-0.11183757392604124,-0.08139963046408585,-0.048260583206334695,-0.017597272877886094,0.01113168087404941,0.03136738461424827,0.05014055798964896
SSP585,AFE,Country resampling,0,M4,2048,-0.057292994783659346,-0.14580465839712353,-0.136525696525035,-0.12045458191807566,-0.08792882424177853,-0.052550025291566604,-0.01969731178393136,0.011085895092739741,0.03310146664888956,0.053266794727555376
SSP585,AFE,Country resampling,0,M4,2049,-0.06213802223925058,-0.15623312147701454,-0.1462650760982054,-0.12935330962876995,-0.09480506485333676,-0.05704708146889331,-0.021929138959824263,0.01095791242228013,0.03476085793644733,0.056442305638289905
SSP585,AFE,Country resampling,0,M4,2050,-0.06719944198687167,-0.1669571176306931,-0.15629139786475524,-0.1385339127528517,-0.10191748692010247,-0.0617524046631045,-0.024162495840978765,0.010754119901625012,0.03627068800086028,0.05966299401532773
SSP585,AFE,Country resampling,0,M4,2051,-0.07181565244283872,-0.17727574248191594,-0.16615118137377863,-0.14713251450332643,-0.10853639322250047,-0.06606742909679808,-0.02603746392771461,0.011316332510178165,0.03840100172766034,0.06336514068602425
SSP585,AFE,Country resampling,0,M4,2052,-0.0771618022460484,-0.18842689690790307,-0.17664584391376933,-0.15665747326093393,-0.11589042624820828,-0.07105661736685187,-0.0284278232012129,0.01116386808855017,0.040008979477625814,0.06678674948503466
SSP585,AFE,Country resampling,0,M4,2053,-0.08270592246482533,-0.19982396033162297,-0.18739114219758754,-0.16643060670340576,-0.12345521537082169,-0.07623957333667375,-0.03094412435389987,0.010955792784402866,0.041602940514786114,0.07025568602010299
SSP585,AFE,Country resampling,0,M4,2054,-0.08844571947032065,-0.2113902271074088,-0.1983767042413313,-0.17647473196029356,-0.13109034298238176,-0.08161501405827876,-0.03359102454628918,0.01069301647343213,0.04318127742782402,0.07376877488082788
SSP585,AFE,Country resampling,0,M4,2055,-0.0943785342422443,-0.2230499195096416,-0.20959177306234347,-0.18673793252625326,-0.1389856869649496,-0.0871813261929924,-0.036427907158415096,0.010376829355924502,0.04474261520613669,0.07732287392758776
SSP585,AFE,Country resampling,0,M4,2056,-0.09920069394038689,-0.23314566401258027,-0.22017331557310194,-0.19596941609238325,-0.14621528722658525,-0.09175044083106915,-0.03843851570869522,0.011540692767171496,0.04766529360474532,0.08183559845862268
SSP585,AFE,Country resampling,0,M4,2057,-0.10529246660261848,-0.2448653163162467,-0.23169287099409344,-0.20650096863411846,-0.15447294379469698,-0.0974925129224134,-0.041364041278631136,0.01143382596466412,0.04945423513416192,0.08564722772763796
SSP585,AFE,Country resampling,0,M4,2058,-0.11154852669886695,-0.2566995676255651,-0.2433986880235296,-0.21719353877643638,-0.1629023999394071,-0.10310623561733168,-0.04444607324832173,0.011312775398189298,0.051250015639242995,0.08950980500917656
SSP585,AFE,Country resampling,0,M4,2059,-0.11796433347336943,-0.26863135276809136,-0.25527873770200676,-0.22772365862853167,-0.1714292309089998,-0.10904321696065183,-0.04768950176299336,0.011155247909988678,0.053053632336966715,0.09342144923855077
SSP585,AFE,Country resampling,0,M4,2060,-0.12453505651693397,-0.2806436572087042,-0.2673207730007924,-0.23856491350561704,-0.17998617708393116,-0.115075771580047,-0.051061795218082406,0.010818928835053736,0.05486636679641224,0.09738035178314083
SSP585,AFE,Country resampling,0,M4,2061,-0.1291387016421287,-0.2900772135267928,-0.2781264841181622,-0.24740370576625212,-0.18698113168947314,-0.1193534655067437,-0.05248868422857286,0.01269996287878599,0.05873067619597021,0.10298988486071557
SSP585,AFE,Country resampling,0,M4,2062,-0.1357142054655972,-0.302021224763098,-0.2901198100454811,-0.25829542143828965,-0.19583176276450723,-0.12547452353954397,-0.05588440400337907,0.012798019773322723,0.06076882998523608,0.10729881910325553
SSP585,AFE,Country resampling,0,M4,2063,-0.14240835931718432,-0.314412075197247,-0.3021783315354144,-0.269256809057407,-0.20436530160502725,-0.1317009929384591,-0.05939787343182809,0.012880778787002918,0.06284447567001891,0.1116738312260379
SSP585,AFE,Country resampling,0,M4,2064,-0.14921497013177054,-0.32686444446579505,-0.3138762223602797,-0.2799956645311533,-0.21308193427819935,-0.1380308606076065,-0.0629091771385463,0.012982420969216781,0.065044921428972155,0.11611469356337573
SSP585,AFE,Country resampling,0,M4,2065,-0.15612766024533042,-0.33936050581673827,-0.3255073404979842,-0.2904846945416549,-0.22229581880558924,-0.14458808075288548,-0.06635655423604925,0.013106484058663942,0.06728807512896418,0.12062130008973018
SSP585,AFE,Country resampling,0,M4,2066,-0.1603277152459568,-0.3503410967775937,-0.3338879269433667,-0.2984377710713314,-0.22891829024960259,-0.14831369040757558,-0.0667814698332749,0.01669530396953294,0.07270068914127491,0.12747244609904435
SSP585,AFE,Country resampling,0,M4,2067,-0.16714092538819703,-0.3630847799325175,-0.34518311686928066,-0.3082080062698108,-0.23787786312297918,-0.15492079932593528,-0.07040053816195657,0.016894890530976852,0.07503294223945108,0.13238505709512594
SSP585,AFE,Country resampling,0,M4,2068,-0.17402381051997473,-0.3758616737016001,-0.35642695450418393,-0.3182069811169047,-0.24660460056625302,-0.16159826752601192,-0.07365246330610933,0.017076376300139445,0.07737539978452958,0.13738332766626546
SSP585,AFE,Country resampling,0,M4,2069,-0.18096929095313896,-0.38865297545989874,-0.3676064582172032,-0.32828615296135416,-0.255631255323153,-0.1684998979578749,-0.07703639737084417,0.017666788119708874,0.08032417608002142,0.14246876619027846
SSP585,AFE,Country resampling,0,M4,2070,-0.1879702108304604,-0.40144494355626226,-0.37870912138020224,-0.3384317270223268,-0.26436788728803173,-0.1751490243932075,-0.08068423683843218,0.01808238132352232,0.08365662929145776,0.1476427677971357
SSP585,AFE,Country resampling,0,M4,2071,-0.19146375001381577,-0.41197796123170466,-0.38597415416893077,-0.34561044368636545,-0.2696022288951385,-0.17868705940817825,-0.07956272761324676,0.020942638967940616,0.08947181906968552,0.15593043865225495
SSP585,AFE,Country resampling,0,M4,2072,-0.19827821241309296,-0.42292340686585295,-0.3978979202283067,-0.35647006582821394,-0.27910532816561595,-0.18525740330546187,-0.08214458475953615,0.02087166692950636,0.09227826217295403,0.1615903425788445
SSP585,AFE,Country resampling,0,M4,2073,-0.20511477081885998,-0.4337167583070515,-0.4095151041067625,-0.36706054672328065,-0.2883653224299407,-0.19168485994780338,-0.08495447669863804,0.0218708916984414,0.09540013520930735,0.16736448606037926
SSP585,AFE,Country resampling,0,M4,2074,-0.2119661799256165,-0.44435423208205477,-0.42126441912884005,-0.3774275874293857,-0.29683114076334816,-0.19829728614225,-0.0876741384158064,0.022665311768052667,0.0997153526640562,0.17325583306748313
SSP585,AFE,Country resampling,0,M4,2075,-0.21882521269542232,-0.4548266896338754,-0.4329563798580579,-0.3870347684565497,-0.30519482115548213,-0.204734556313863,-0.09097459157479973,0.0246296831012044,0.10294438060017211,0.1792675535925803
SSP585,AFE,Country resampling,0,M4,2076,-0.22130663582742383,-0.46401951765117316,-0.4411603125356798,-0.39268087648965466,-0.30826496149311045,-0.2062117983371769,-0.09113969938560412,0.03128142559484727,0.11111663955903983,0.1929602612647377
SSP585,AFE,Country resampling,0,M4,2077,-0.22790528036842306,-0.47575991497856257,-0.45143714132833235,-0.40228812117477813,-0.3165312947883026,-0.21222808013235228,-0.09407946624305533,0.03457034294967914,0.11588759962564653,0.20172206013774174
SSP585,AFE,Country resampling,0,M4,2078,-0.2344827155628484,-0.486399836088688,-0.46133810079041765,-0.4126890638175995,-0.3250942314876286,-0.2181497042187867,-0.09566612316864437,0.03557683965064168,0.120510854116715,0.210282586323683
SSP585,AFE,Country resampling,0,M4,2079,-0.24103204945995738,-0.49684671734465785,-0.4717976066518407,-0.4226544781668347,-0.33344792764510744,-0.22376313744910775,-0.09851341760084312,0.03624282922768877,0.12422264243258688,0.21724957868466951
SSP585,AFE,Country resampling,0,M4,2080,-0.24754647445465516,-0.5076612256412165,-0.4828980216063248,-0.4329413577157856,-0.34171248510460217,-0.22941467128096849,-0.10178083604109081,0.037751074475383686,0.1279692005607788,0.22429821111461382
SSP585,AFE,Country resampling,0,M4,2081,-0.24877849909886873,-0.5168496834010077,-0.487097473861825,-0.43840940998045397,-0.3456029219636481,-0.23017814278458432,-0.0992438890872965,0.04620450618542027,0.13678418012056318,0.2347610010746015
SSP585,AFE,Country resampling,0,M4,2082,-0.25494934855174733,-0.5267495550093462,-0.496718764764446,-0.4477518620506898,-0.354434839161722,-0.23481852800954633,-0.101472465716446,0.04882474306639969,0.14115418588934106,0.24666511807010041
SSP585,AFE,Country resampling,0,M4,2083,-0.2610597001369118,-0.5359247517430035,-0.5057278190188381,-0.4573171418707293,-0.36210575767044695,-0.23973748322750038,-0.10246164687229287,0.05172212614792425,0.14601697000978514,0.25791266971533205
SSP585,AFE,Country resampling,0,M4,2084,-0.2671032662101881,-0.5456379181654194,-0.5157026112188471,-0.46684639765206265,-0.3688298331088897,-0.2443289729350694,-0.10404329181745686,0.05571349640780381,0.15104352175863006,0.2665730874441969
SSP585,AFE,Country resampling,0,M4,2085,-0.2730738775686016,-0.5557627048015583,-0.5260088210840002,-0.4753726770888197,-0.37562678853597636,-0.24888751726841152,-0.10640165646903127,0.058997553871310546,0.15624176299471468,0.2754126133026171
SSP585,AFE,Country resampling,0,M4,2086,-0.27304490491205713,-0.5614529302808878,-0.5321900534389106,-0.4786092770483973,-0.3777210285957372,-0.24791297730983108,-0.10069790399473066,0.06980368075905874,0.17015439560591974,0.29914740212391633
SSP585,AFE,Country resampling,0,M4,2087,-0.2786162075218137,-0.5710680402630388,-0.5409153818091694,-0.4873592109013633,-0.3855852191246548,-0.2524938830769187,-0.10164334997773827,0.07626844037219847,0.18010801079867858,0.3178424598934928
SSP585,AFE,Country resampling,0,M4,2088,-0.28409295973564497,-0.5805111350097556,-0.5494827855209835,-0.49660159028343387,-0.39343196924740353,-0.25725259732391603,-0.10233088341971888,0.07950901766674028,0.18725623307546638,0.3292904178960343
SSP585,AFE,Country resampling,0,M4,2089,-0.28946956951721103,-0.5888879837462303,-0.5580288151403882,-0.5051028021512746,-0.4009072614425229,-0.2610660790547229,-0.10323086461983011,0.08298382360604256,0.1998402898340634,0.3406919741988907
SSP585,AFE,Country resampling,0,M4,2090,-0.2947405683370351,-0.5978432536025095,-0.5659943569034621,-0.5119281652346973,-0.4088050790083574,-0.26536460059775435,-0.1063669005908501,0.0866874938421647,0.21056023169843,0.3523429831822842
SSP585,AFE,Country resampling,0,M4,2091,-0.29337130314503324,-0.6031751723801365,-0.5689766506636872,-0.5163779181268658,-0.4093775639794908,-0.2625697244423896,-0.10183699943632912,0.10102471860542872,0.2295778884339057,0.374267554352116
SSP585,AFE,Country resampling,0,M4,2092,-0.2982050482097337,-0.6123382672941755,-0.5757285683424122,-0.5242218072368422,-0.4169814546137457,-0.2659813475947212,-0.10194891244836918,0.11320802913489693,0.23865731380839272,0.3905228561371008
SSP585,AFE,Country resampling,0,M4,2093,-0.3029154059093233,-0.6213456546354342,-0.5822831625942414,-0.5313257714910463,-0.42407846462147536,-0.27005137773001137,-0.10011551728809914,0.11972396984899072,0.24811278298125963,0.40700516474760684
SSP585,AFE,Country resampling,0,M4,2094,-0.3074974407313422,-0.6301977548090824,-0.5892451494358543,-0.5404026724690636,-0.42897311054620735,-0.2731772871476714,-0.09939302669750158,0.12559721534002613,0.257961562409955,0.41991776176875023
SSP585,AFE,Country resampling,0,M4,2095,-0.3119463239039496,-0.6388763270584106,-0.5975855426383948,-0.54752133920862,-0.43502686461924783,-0.27576914972027305,-0.10015565513040425,0.12953712946946988,0.27132578631658544,0.43317296201900657
SSP585,AFE,Country resampling,0,M4,2096,-0.30906560143181194,-0.6434062199069902,-0.5992385285261419,-0.5502769644300038,-0.4351493964214503,-0.2707217248582,-0.09047756494775516,0.15308231348721874,0.29502586706364764,0.46744636729298744
SSP585,AFE,Country resampling,0,M4,2097,-0.312991830018304,-0.651667859322645,-0.6057004646589556,-0.5570063453107807,-0.44018196823154604,-0.2738345534238131,-0.08729252426508294,0.16235495283884951,0.309005344039154,0.495210684534966
SSP585,AFE,Country resampling,0,M4,2098,-0.31676879489280874,-0.6597568574641777,-0.6121771165195803,-0.563157394744511,-0.4457284349034404,-0.27635036685453435,-0.0853269836862888,0.1756194437477899,0.3232349250947363,0.5207192923320416
SSP585,AFE,Country resampling,0,M4,2099,-0.32039208558086707,-0.6676731971139255,-0.6193396337282249,-0.5705847086062642,-0.4508583584546889,-0.2784919123584523,-0.08438754898678302,0.18948525280932577,0.3412155365796465,0.5441577102275846
SSP585,AFE,Country resampling,0,M4,2100,-0.3238573628143445,-0.6753829231535823,-0.6265742203760489,-0.577030817262082,-0.4562018393294679,-0.2800128891865685,-0.08129483508151522,0.19871029970017523,0.3641839806333741,0.5770550066061004
SSP585,AFE,Country resampling,0,IE,2021,3.133256060050549e-5,-1.8855069795420398e-5,-9.306973484390912e-6,5.339152118089019e-7,1.5237757450742295e-5,2.8440079961333797e-5,4.194077522715056e-5,5.274427708958918e-5,6.098886690648064e-5,6.687432110960844e-5
SSP585,AFE,Country resampling,0,IE,2022,9.38246036118473e-5,-5.5582359302236425e-5,-2.711813464801871e-5,7.029095451804868e-7,4.6004288558693096e-5,8.511923677145816e-5,1.2493414184644447e-4,1.5736582860249594e-4,1.827312779128787e-4,2.0007141478652895e-4
SSP585,AFE,Country resampling,0,IE,2023,1.873071248612579e-4,-1.1063420662209278e-4,-5.21789850330634e-5,1.1448180808892884e-6,9.289898150530163e-5,1.7081325564693994e-4,2.4814223189012496e-4,3.1211395389940666e-4,3.627827799229599e-4,3.9907591588185515e-4
SSP585,AFE,Country resampling,0,IE,2024,3.1161175364691207e-4,-1.8112488831936168e-4,-8.242204728854952e-5,3.5865185258665584e-6,1.568961868209373e-4,2.8407849515033057e-4,4.1195229269930245e-4,5.156424459607401e-4,6.000652296715536e-4,6.633596861096769e-4
SSP585,AFE,Country resampling,0,IE,2025,4.6656715184456576e-4,-2.561963055711908e-4,-1.1528272283317098e-4,1.6983435742479232e-5,2.3934542330097952e-4,4.2586559946966585e-4,6.164788882067895e-4,7.691641873886045e-4,8.892966705698167e-4,9.866623339114728e-4
SSP585,AFE,Country resampling,0,IE,2026,6.349551420772315e-4,-3.7074845255379853e-4,-1.7010584554041916e-4,1.0978841568154445e-5,3.155649120703541e-4,5.829171568800806e-4,8.417105429425753e-4,0.0010552107570620528,0.0012212247035280786,0.001353721232133487
SSP585,AFE,Country resampling,0,IE,2027,8.471520051483994e-4,-4.7921504431987504e-4,-2.1785681576109715e-4,2.31352776308369e-5,4.323352920655166e-4,7.785031533451559e-4,0.0011187896241118545,0.0014024833008541295,0.0016181880441132445,0.0017885999614584923
SSP585,AFE,Country resampling,0,IE,2028,0.0010899680833968972,-5.962090410237764e-4,-2.7005311003552857e-4,3.698535178837674e-5,5.61413125645116e-4,0.0010006183541126368,0.0014385183170904925,0.0018044446958776386,0.0020790718197619797,0.0022979536604053434
SSP585,AFE,Country resampling,0,IE,2029,0.0013634605881882589,-7.197890733624424e-4,-3.2184962975589926e-4,5.1818709069317934e-5,7.061083400135837e-4,0.001245944603666116,0.0017946618036091821,0.002257499012414743,0.0025807559483096145,0.0028779128869606645
SSP585,AFE,Country resampling,0,IE,2030,0.001667670116316744,-8.47963012082778e-4,-3.8544216614754266e-4,7.116008313363676e-5,8.736611118367599e-4,0.0015227364817229638,0.0021925113584654876,0.002748666770427888,0.0031523796715265833,0.003523730549647905
SSP585,AFE,Country resampling,0,IE,2031,0.001957664939588044,-0.0010489451876100342,-5.051830378047517e-4,4.2293639316792787e-5,0.0010100116531625014,0.00178828761100025,0.002574935636204312,0.003244506751479337,0.0037273881958284514,0.004156849295222992
SSP585,AFE,Country resampling,0,IE,2032,0.0023207053135325673,-0.0011895274962313211,-5.305150890249076e-4,1.0003620990663996e-4,0.0012042494181192243,0.0021262617865774325,0.0030437173690432417,0.0038285066094019826,0.004389586803228535,0.0049265511316944595
SSP585,AFE,Country resampling,0,IE,2033,0.0027155978659865188,-0.0013284353283460754,-5.720132118339881e-4,1.8463871513051407e-4,0.0014151085826735743,0.0024825835718663147,0.003564497791764293,0.0044709126701765745,0.0051114358922794145,0.005774810979124592
SSP585,AFE,Country resampling,0,IE,2034,0.0031424795375746273,-0.0014618193635450305,-6.309162682332281e-4,2.644921343351926e-4,0.0016507392569238832,0.0028796096285569894,0.0041363770405317135,0.005156231759643903,0.005879441035319744,0.0066278502266737755
SSP585,AFE,Country resampling,0,IE,2035,0.0036014450327943592,-0.0015883238270500725,-6.777429814410206e-4,3.5026673069796807e-4,0.0019133868223486228,0.0033080176614670442,0.004736435691770097,0.005887368153557049,0.006690853475600977,0.00761077461220861
SSP585,AFE,Country resampling,0,IE,2036,0.004011582114971102,-0.0018312509155558765,-7.901652531256187e-4,3.513300060292714e-4,0.0021034568794655872,0.0036837623023462385,0.005293527358838979,0.006608025579427334,0.007487445026116212,0.008489214887253986
SSP585,AFE,Country resampling,0,IE,2037,0.00453296306203288,-0.0019504007443558152,-7.404199479118854e-4,4.5590255208479704e-4,0.002420278676412424,0.004172850036697873,0.0059763817133124675,0.007424935609050377,0.00842463282655949,0.009602220770910969
SSP585,AFE,Country resampling,0,IE,2038,0.005087535972397306,-0.002053986887996542,-7.667223252574684e-4,5.754636678694692e-4,0.002741166983788651,0.004658619854631563,0.00673392592912575,0.008350844377288946,0.00941576580617571,0.010752151411077129
SSP585,AFE,Country resampling,0,IE,2039,0.005675289620272195,-0.002139836773635709,-7.24473936132841e-4,7.353303422088622e-4,0.0030970324065274224,0.005222409824059471,0.007472924699894745,0.00930243681118712,0.01045478842898644,0.011955922802669555
