ssp,spec,estimator,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,IFE,0,Dir,2051,-0.11139173163129212,-0.20518008122133274,-0.18899184304343866,-0.17274532799801104,-0.1433157471358796,-0.10918221610891954,-0.07601622038758907,-0.044656344247735444,-0.023739471660275173,-0.006838137073189847
SSP585,Interactive,IFE,0,Dir,2052,-0.11902209586762491,-0.21772106604833402,-0.2007026737890168,-0.18363262567769162,-0.1527104993877144,-0.11664512182979814,-0.08138217372910725,-0.04819786010182514,-0.026189674320995077,-0.008099057406617675
SSP585,Interactive,IFE,0,Dir,2053,-0.1268717059219715,-0.23050406474899615,-0.21265633832572206,-0.19479886369883312,-0.16227251322942132,-0.12420100485936603,-0.08678334039790908,-0.05184964480085697,-0.028663999250763156,-0.009424067321771607
SSP585,Interactive,IFE,0,Dir,2054,-0.13493295528055504,-0.2435122479225144,-0.2248380725381512,-0.2061892527549977,-0.17203137440564106,-0.13188717991611798,-0.0926391101935061,-0.0556063364936784,-0.031178146803760524,-0.010808350110369288
SSP585,Interactive,IFE,0,Dir,2055,-0.14319779188475723,-0.2567284370680312,-0.23723274872340233,-0.21779402587006502,-0.1820344414354666,-0.1397304079521975,-0.09875186673590972,-0.05971790432849783,-0.033936270017362574,-0.012246520719345066
SSP585,Interactive,IFE,0,Dir,2056,-0.14978591027832489,-0.2684837132740957,-0.24791864950663442,-0.2277782057165073,-0.19037804792259352,-0.14586959201586003,-0.10324144025522064,-0.062106437790759375,-0.03513128293446124,-0.01144832597381237
SSP585,Interactive,IFE,0,Dir,2057,-0.15816621063540892,-0.2815899504877376,-0.2601764998969157,-0.23943688704361826,-0.20020255631144596,-0.15373395254540329,-0.10931679781161574,-0.06627402065647267,-0.03732159518726147,-0.012599227029138248
SSP585,Interactive,IFE,0,Dir,2058,-0.16670371442349896,-0.2947911161511027,-0.27284417993880855,-0.25123164713387797,-0.21042903628006765,-0.1618077478859286,-0.11539527682679221,-0.07056359939894569,-0.03943397090985942,-0.013751092619067217
SSP585,Interactive,IFE,0,Dir,2059,-0.17538862337144534,-0.3080672721419989,-0.28547008861111833,-0.26313077934400314,-0.2207834196811865,-0.17004127942149277,-0.12166291021702477,-0.07497095571398024,-0.04151516220393721,-0.014899884880165993
SSP585,Interactive,IFE,0,Dir,2060,-0.18421088754655135,-0.3213986852354415,-0.29760496697187894,-0.2750874229207668,-0.23123433511931685,-0.17844902413301622,-0.12827336601484335,-0.07949155955815047,-0.04363896577313772,-0.016031329694797668
SSP585,Interactive,IFE,0,Dir,2061,-0.1903375881986633,-0.33197768916075077,-0.3084300171671005,-0.284420895446541,-0.23955869663730892,-0.18451703198284491,-0.13141149219802561,-0.08129748599582176,-0.0423686526019868,-0.013748181529599834
SSP585,Interactive,IFE,0,Dir,2062,-0.19906827893571344,-0.3450465471571231,-0.32128171594575256,-0.2964181864921956,-0.2500967890150577,-0.1928277440370843,-0.1376737075319615,-0.08546380041961203,-0.04472124583915892,-0.015057605534360577
SSP585,Interactive,IFE,0,Dir,2063,-0.20788521398681936,-0.35834484823874535,-0.33393311537526904,-0.3081910453605855,-0.2606011660644709,-0.200760062157056,-0.14415273471780443,-0.08948891199833266,-0.04733339528045801,-0.016412542279606878
SSP585,Interactive,IFE,0,Dir,2064,-0.21677765389285342,-0.37174701168118973,-0.34659454894659525,-0.3205650855691942,-0.27162126272683,-0.20914754454124185,-0.15090074719922747,-0.09410414221644164,-0.05001344023085892,-0.01779646722906421
SSP585,Interactive,IFE,0,Dir,2065,-0.22573480894248033,-0.3851332652671919,-0.3592499685605402,-0.3329994924342535,-0.2825406830397622,-0.21790546685581696,-0.15779112189365688,-0.09888331498703778,-0.052673895659714864,-0.018688114448187458
SSP585,Interactive,IFE,0,Dir,2066,-0.23117949166081697,-0.39546071044641673,-0.3697483540546518,-0.3426345612985551,-0.2894120490565363,-0.22255240452668984,-0.16122416951786755,-0.0986994021951837,-0.05125492377695369,-0.016926316946288922
SSP585,Interactive,IFE,0,Dir,2067,-0.23991499713949294,-0.408536133018921,-0.3827426976399653,-0.3549524315058,-0.29939881330058343,-0.23061070731156785,-0.16781963016057722,-0.10198620080343945,-0.05153524966684967,-0.017416253195191765
SSP585,Interactive,IFE,0,Dir,2068,-0.24866870670350605,-0.42179493942572366,-0.3957792521097815,-0.36603044856505623,-0.30966329705401263,-0.23782863805342608,-0.17393873185518932,-0.10437284664091151,-0.054131121035030434,-0.016370593706523075
SSP585,Interactive,IFE,0,Dir,2069,-0.25743012013328537,-0.4352318038901904,-0.40882184626695256,-0.37714399354013073,-0.32042316905073265,-0.24567459166633265,-0.1803110610082256,-0.10715820559852143,-0.05606709426591229,-0.015104942390925153
SSP585,Interactive,IFE,0,Dir,2070,-0.2661888506788559,-0.44776984882083065,-0.4218533074180985,-0.38734158498935234,-0.3310259168976407,-0.2542134118434444,-0.18641744157235776,-0.11054028063210697,-0.05430519097565895,-0.014675979126058385
SSP585,Interactive,IFE,0,Dir,2071,-0.2706389784460371,-0.4563621588113685,-0.43184788444451966,-0.3965243072859084,-0.33724833257445674,-0.2576983007069542,-0.18819445243870903,-0.10866748979453994,-0.05040497195286834,-0.008724147057614916
SSP585,Interactive,IFE,0,Dir,2072,-0.27907706069208515,-0.46848471547319975,-0.4442895786613982,-0.4084477061107024,-0.3477138999562781,-0.26533571857361854,-0.19359343670277038,-0.11094286942873015,-0.051815309439432404,-0.007265014575144376
SSP585,Interactive,IFE,0,Dir,2073,-0.28747396931328273,-0.4807865348704163,-0.45657299843957044,-0.4202899768877216,-0.3573702871804063,-0.27339056767795067,-0.19928056368315547,-0.11291052056083473,-0.05313880613735003,-0.007592768366031373
SSP585,Interactive,IFE,0,Dir,2074,-0.2958203183917185,-0.4929708219955543,-0.4677096980059329,-0.4307018336013062,-0.3675794166926212,-0.28044083310470347,-0.20500744757698502,-0.11511659655087708,-0.05438818515857578,-0.005597973107483855
SSP585,Interactive,IFE,0,Dir,2075,-0.30410693938318056,-0.5049958260776416,-0.47957651039351257,-0.44153068591642675,-0.37723302748011955,-0.287483024586712,-0.20994026997213727,-0.11684949609314994,-0.055566334518036255,-0.0027462840071606318
SSP585,Interactive,IFE,0,Dir,2076,-0.30730609911438356,-0.5134362349843624,-0.4863541208398342,-0.44902710345981184,-0.38356879837561,-0.28842371534036815,-0.20907298800169472,-0.11142986243417383,-0.04962131305875019,0.00826603864769731
SSP585,Interactive,IFE,0,Dir,2077,-0.3152068457811604,-0.525747474477366,-0.4984815633497288,-0.45968978305447206,-0.3926421063880347,-0.29480820497599974,-0.21292482460914922,-0.11225923684556804,-0.04672250018630558,0.012396762758300007
SSP585,Interactive,IFE,0,Dir,2078,-0.3230183171486063,-0.5366514242473948,-0.5086330780300778,-0.46922793007261154,-0.4023274791301395,-0.3013885403244631,-0.21785128035934304,-0.11318892628996038,-0.04327424603396825,0.01865343373095968
SSP585,Interactive,IFE,0,Dir,2079,-0.33073261607773974,-0.547487584257497,-0.5190517028961765,-0.4808192894532513,-0.4122492113541898,-0.3079190668089981,-0.22302132042107722,-0.11246545141182888,-0.039360469281010016,0.022555293268984214
SSP585,Interactive,IFE,0,Dir,2080,-0.3383420975901059,-0.5584637100711373,-0.530719186333649,-0.4921930073043106,-0.42092618458675024,-0.3147842944446669,-0.2274079042883581,-0.10960089821367927,-0.035047499726301876,0.027153496369208933
SSP585,Interactive,IFE,0,Dir,2081,-0.3401349699607714,-0.565181909995285,-0.5388620368797618,-0.49839304780149857,-0.42479671938544333,-0.3168671059947269,-0.2240832833037565,-0.10352816673223245,-0.027264734306633974,0.04346182588434897
SSP585,Interactive,IFE,0,Dir,2082,-0.3472898933218488,-0.5757650639133127,-0.5496176058265256,-0.5073847471117469,-0.432232346016028,-0.32239206384526853,-0.22838022168057562,-0.1020747182254922,-0.02404765637300777,0.05302369480449139
SSP585,Interactive,IFE,0,Dir,2083,-0.35431684020600906,-0.5861743522895714,-0.5583572787025481,-0.5170014810015703,-0.44020305990799413,-0.32936933529833456,-0.23060594940076426,-0.10002830956509702,-0.021793912185412552,0.06338214443446559
SSP585,Interactive,IFE,0,Dir,2084,-0.3612093774156502,-0.5963873319519213,-0.5693955133765874,-0.5276316761044818,-0.44932471868239365,-0.3349862351598885,-0.23017109447463674,-0.09888725128128167,-0.01637985299407677,0.07453759909894696
SSP585,Interactive,IFE,0,Dir,2085,-0.36796130444319264,-0.6071944460783596,-0.58024106136279,-0.5376016939911304,-0.45834014277512924,-0.3410904099189316,-0.2332212667073374,-0.09595675175342772,-0.012917077996241814,0.08600439698966218
SSP585,Interactive,IFE,0,Dir,2086,-0.3684471783743012,-0.6144354363108887,-0.585354714077526,-0.5434586853467002,-0.4612482178135766,-0.34193716565385307,-0.22898825855632735,-0.0825122286882049,0.0070254703457408975,0.10539181481472676
SSP585,Interactive,IFE,0,Dir,2087,-0.37471375180975885,-0.6249274599077842,-0.5955107190146401,-0.5529655343003741,-0.46849392477674645,-0.34743327810622043,-0.23036471414154597,-0.08187121417567063,0.01471436577783417,0.1155870665449584
SSP585,Interactive,IFE,0,Dir,2088,-0.3808226649287354,-0.6352326595704471,-0.6056261889251989,-0.5624367114310197,-0.4763701756040367,-0.35223903844745624,-0.23035827010413645,-0.08086688550755998,0.025216204095242972,0.12756860738342615
SSP585,Interactive,IFE,0,Dir,2089,-0.3867687014040301,-0.645348117496785,-0.6147347826746479,-0.5711007372038862,-0.48383245039898426,-0.3565600885834708,-0.23308455728845562,-0.07976982242589375,0.030369050513024104,0.14019524783586657
SSP585,Interactive,IFE,0,Dir,2090,-0.3925468215465384,-0.6552713598941237,-0.6250993273164726,-0.579884673502354,-0.4898708303424471,-0.3619854538820423,-0.23187009650109586,-0.07575599029001606,0.03483434959237679,0.15071275752143928
SSP585,Interactive,IFE,0,Dir,2091,-0.3917768103190691,-0.6615567569714993,-0.6319325506252587,-0.5825322290314172,-0.49123758476336005,-0.3597111027466056,-0.2235720502231892,-0.05897711316870034,0.055768017133564406,0.17597363559455517
SSP585,Interactive,IFE,0,Dir,2092,-0.3970653635658904,-0.6716607852145228,-0.6415352571213728,-0.5913839230554961,-0.49900650006156466,-0.3645381894121903,-0.22102068250603737,-0.05194610634353515,0.0637570774340638,0.1914098628246713
SSP585,Interactive,IFE,0,Dir,2093,-0.40217384060961037,-0.681329469181804,-0.6509452078753196,-0.599373524514765,-0.5054460130169829,-0.36859140856276235,-0.21955815763845027,-0.048937348243488034,0.07438502306384354,0.20770946619165467
SSP585,Interactive,IFE,0,Dir,2094,-0.40709787862512736,-0.6894568541367698,-0.6601837547062339,-0.6079937753773244,-0.5121041758028828,-0.3733275397487141,-0.22053108113172773,-0.04288768685248183,0.09044496670135155,0.22334938263409668
SSP585,Interactive,IFE,0,Dir,2095,-0.4118332180435801,-0.6983630863582284,-0.6681644719146349,-0.6168062850637114,-0.5195445221379127,-0.37756287432485053,-0.21984139978738979,-0.030194477466822002,0.10533743359852256,0.24145540752893646
SSP585,Interactive,IFE,0,Dir,2096,-0.40971512999313897,-0.7031965286682927,-0.6716388819551062,-0.6181786835201,-0.5216755017569634,-0.37343804735312885,-0.21143882813212658,-0.009684868919839622,0.1350468885307603,0.2829320878183146
SSP585,Interactive,IFE,0,Dir,2097,-0.4139092168751659,-0.7105349517936007,-0.6804108594709212,-0.6258484036918145,-0.5270939496461362,-0.3769546280103369,-0.20906581658366907,-0.0012264404290051902,0.16045002118382115,0.29714427697611717
SSP585,Interactive,IFE,0,Dir,2098,-0.41790428687587633,-0.7175292902460118,-0.687171420484207,-0.6348562876565192,-0.5334471590717644,-0.3820017626294973,-0.2027643892149838,0.007067773352621787,0.18246669722573222,0.3270205267646205
SSP585,Interactive,IFE,0,Dir,2099,-0.4216963884882363,-0.7243246729226617,-0.6960100638623318,-0.643109130434619,-0.5392842585957907,-0.38549875716496496,-0.19473487457984237,0.016015364075771074,0.20785703420676627,0.36094042697776874
SSP585,Interactive,IFE,0,Dir,2100,-0.42528158726210963,-0.7309176013490412,-0.7045697984915835,-0.6496344428323996,-0.5452774390809675,-0.3877648048319433,-0.19045340684601386,0.02854358793516041,0.22832392543346045,0.3901074345284435
SSP585,Interactive,IFE,0,IE,2021,6.4418141632272e-5,-8.155047008685801e-5,-6.159805540614793e-5,-3.7026413957763624e-5,7.230551265391405e-6,6.041217414642919e-5,1.1041639961426042e-4,1.5627536057705171e-4,1.8185463362890839e-4,2.0843009846525373e-4
SSP585,Interactive,IFE,0,IE,2022,1.9877379182720034e-4,-2.3658359638546454e-4,-1.784049118850939e-4,-1.0422800703967504e-4,2.635713753768032e-5,1.8684722097439543e-4,3.3720201358047874e-4,4.7530518316528657e-4,5.507348429349412e-4,6.302217330245941e-4
SSP585,Interactive,IFE,0,IE,2023,4.08491661707977e-4,-4.573968680252421e-4,-3.4202898194752305e-4,-1.9698190977290864e-4,6.308145883676675e-5,3.849478087580849e-4,6.864395995677397e-4,9.575237757014521e-4,0.0011089466778573252,0.0012715177797680305
SSP585,Interactive,IFE,0,IE,2024,6.988790824621338e-4,-7.38136062686151e-4,-5.432952882684915e-4,-3.0650092407359387e-4,1.2339150903956098e-4,6.589401034456377e-4,0.0011614784563390157,0.0016069839604553105,0.0018601358634475979,0.0021325851115209346
SSP585,Interactive,IFE,0,IE,2025,0.001075101982377924,-0.0010725895587340216,-7.754191309638336e-4,-4.233598022703289e-4,2.1805043524053547e-4,0.0010150083819398525,0.0017683210462823284,0.0024213099786737804,0.0028079925314441465,0.0032181354372418816
SSP585,Interactive,IFE,0,IE,2026,0.0015332033184347615,-0.0014528371324195736,-0.001038351974164403,-5.538542319738937e-4,3.4447970452800014e-4,0.0014413167408454663,0.002495420455236985,0.0034075096651464245,0.0039513591966247865,0.00451442554034546
SSP585,Interactive,IFE,0,IE,2027,0.002093702018215793,-0.001870913152132339,-0.0013142505199488454,-6.756862051007894e-4,5.247526678844039e-4,0.00198436922109424,0.0033661119033757125,0.004578426066894537,0.005306187560998309,0.006045764986263566
SSP585,Interactive,IFE,0,IE,2028,0.0027542010559434837,-0.002321782584355383,-0.0016118910556438381,-7.894856302970376e-4,7.41689742699031e-4,0.0026267908374347226,0.004392609170162209,0.005956150976963182,0.006825110834633034,0.007813895963140235
SSP585,Interactive,IFE,0,IE,2029,0.0035189962156748633,-0.0027996747682513,-0.0019260995938596202,-8.898374574518475e-4,9.92831159370683e-4,0.0033672376451869823,0.005558668805244388,0.007519018690436508,0.008575660612408035,0.009814604960131612
SSP585,Interactive,IFE,0,IE,2030,0.004392090958341144,-0.003307640495355518,-0.0022482918572570283,-9.716926546010196e-4,0.0013439784409445266,0.004215786230493734,0.006879164337203619,0.009278979560465106,0.01057970340861329,0.01204882898316638
SSP585,Interactive,IFE,0,IE,2031,0.005327446516810275,-0.003875650364188551,-0.0026054010029978925,-0.0010671855067702519,0.0016706116462563425,0.005093473110418079,0.008284890154930613,0.011163261736449815,0.012763016598617777,0.014452028716212345
SSP585,Interactive,IFE,0,IE,2032,0.00641514741942828,-0.004429779746155432,-0.002946023522781521,-0.0011276126479991765,0.002083325784153378,0.006110948998405141,0.009894700988610172,0.013319945344959106,0.015112268130861644,0.01713848898043385
SSP585,Interactive,IFE,0,IE,2033,0.007618361675898577,-0.005027743207546895,-0.0032988068895152263,-0.001185661583873765,0.0026081411393258924,0.007235140593873035,0.011653257184403798,0.015630970393412935,0.017730047300959978,0.02005624643922393
SSP585,Interactive,IFE,0,IE,2034,0.008939357707645534,-0.005642066631733703,-0.0036770570822701352,-0.001224777493744944,0.003205355594854048,0.008463137970166512,0.013567450861250913,0.01810588244798901,0.020625089953212862,0.02320441926085878
SSP585,Interactive,IFE,0,IE,2035,0.010379988330357692,-0.006269565128062748,-0.00399182869390583,-0.0011485831163073335,0.003817832687467715,0.009820871587528701,0.015581992778184894,0.020763518951219265,0.023745410804235288,0.026581602090180463
SSP585,Interactive,IFE,0,IE,2036,0.011820320488224456,-0.00681208907018937,-0.004408100659259767,-0.0011579870372565582,0.004378759539787447,0.011182410627350037,0.017662599720443206,0.023473829056993495,0.026950201806527612,0.03002664008723503
SSP585,Interactive,IFE,0,IE,2037,0.013478920497434155,-0.007416248351151178,-0.004694586221843438,-0.0011160035554131362,0.0051098892155307385,0.01277834019296703,0.020055458760636524,0.02650869969957751,0.03038415944830275,0.03382656122980039
SSP585,Interactive,IFE,0,IE,2038,0.015255533706620472,-0.008022308666419538,-0.004950196719948402,-0.0010240009749308049,0.0059284744527907385,0.014479147373243684,0.022614960294008335,0.029786037717632195,0.03407085924250325,0.03783747246343387
SSP585,Interactive,IFE,0,IE,2039,0.017149818019508656,-0.008629094236904172,-0.005223861209783365,-8.455103745584443e-4,0.006782914309757804,0.016311998082294443,0.025181231264047726,0.03318017061936629,0.03785338399128525,0.04202758402469752
SSP585,Interactive,IFE,0,IE,2040,0.019160946008868307,-0.009233444202814464,-0.005370928190481821,-7.4769219667794e-4,0.007808853485233136,0.018225629359599982,0.027939781086833954,0.03670229897053491,0.04179968378607968,0.046412094926948186
SSP585,Interactive,IFE,0,IE,2041,0.021028743319434495,-0.010083957041155472,-0.005869275500796117,-7.239280468072198e-4,0.008637295571477993,0.020040708107196215,0.03062018292279689,0.040235087598836435,0.04584744067802647,0.05076512376645919
