ssp,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975,p_mitigate,panel
SSP585,IFE,Joint analytic covariance,2,IE,2043,0.00267890463483611,-0.01036509947601458,-0.00863452644655985,-0.00591984082469475,-0.00178043881935352,0.00271262721692006,0.00738108092826328,0.011571885574774749,0.01418447523909034,0.01643797684372528,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2044,0.00299647279964487,-0.01108253690674024,-0.0091680889807853,-0.00613968005889233,-0.00178781947352957,0.00304433262524161,0.00811283511870097,0.01264455385081547,0.01554178458502296,0.01794227888345216,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2045,0.00333816828131205,-0.01174425449089393,-0.00968950593934713,-0.00641898123870015,-0.00186590927898883,0.00348725467853416,0.00889577270032873,0.01379780984521583,0.01688666918338433,0.01950825111352325,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2046,0.00357195163001688,-0.01260254003859308,-0.01042089477603243,-0.00682736665861702,-0.00199832988413414,0.00371892729992784,0.00957493591356564,0.01482815214573298,0.01836991647516013,0.02103197530077053,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2047,0.00395116714873156,-0.01329505646273601,-0.01093792796214764,-0.00714938858775053,-0.00207223632700118,0.00421016210265917,0.01053418802986141,0.01607929232359008,0.0198058328169949,0.02274336025118523,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2048,0.00435522005992805,-0.01397237174132539,-0.01160093679289731,-0.0074964608304355,-0.00194365845514118,0.00470389843837137,0.01142624948314635,0.0174045073583691,0.02122520991173184,0.02465961554368997,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2049,0.00478448741686832,-0.01463234317821058,-0.01225358367370624,-0.00764710193534916,-0.00200558128475841,0.00516678717772978,0.01237214355212956,0.01868646269971206,0.02282976347258838,0.02653180638186214,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2050,0.00523927305237681,-0.01523092477163313,-0.01270938244118536,-0.00774771976594181,-0.00185790916482841,0.0058330904140032,0.01334206335682802,0.01997122291238573,0.02441549658926015,0.02855854512789787,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2051,0.00550967145169944,-0.01613202632616265,-0.01338491077482682,-0.00818087305264789,-0.00193354224593444,0.00613689564060182,0.01409166598894007,0.02127557186403523,0.02596501034902473,0.0305472767701604,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2052,0.00599104148821383,-0.01680322330827421,-0.01377341954222401,-0.00834380121012857,-0.00157383145986655,0.00658886817680859,0.01513833510241938,0.02288252057546649,0.02755801251669359,0.03255036423729771,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2053,0.00649637707784411,-0.01746267580074741,-0.01406029606664499,-0.00844724313965496,-0.00134792398523894,0.00738710158591565,0.0162116815742358,0.0243764430365866,0.02921483251607458,0.03509670896764384,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2054,0.00702561574232019,-0.01809656805698424,-0.01456712536545629,-0.00868677366079697,-0.00114909271101223,0.0081106726236721,0.01731177288235219,0.0259802160802044,0.03112121356471785,0.0372143826508217,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2055,0.00757861782156921,-0.01874884770915891,-0.01497402726273191,-0.00892904922743823,-9.443524560173168e-4,0.0088457433841953,0.01850138647657034,0.02774346367378664,0.03321073103876027,0.03952785906856185,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2056,0.00785000592438722,-0.01988663088131304,-0.0158003360828919,-0.0094724488184894,-0.00111189924868077,0.00923939317567768,0.01936513407642065,0.02923287348033383,0.03501482884994288,0.04157837903112835,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2057,0.00841468393684419,-0.02047770278034122,-0.01622053442917394,-0.00966060619125944,-0.001037318681363,0.00989374631233741,0.02053071427984812,0.0309992051991878,0.03723945570243941,0.04432952579311041,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2058,0.00899998750077935,-0.02103484783737094,-0.01651170046217321,-0.0094912027437076,-9.05758544944707e-4,0.01047407311966441,0.02169658968899826,0.03287195847248475,0.03939618870308145,0.04667449269164118,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2059,0.00960546369702164,-0.02153208880986246,-0.01702420816549509,-0.00966977406205979,-6.514374822215452e-4,0.01104412484493183,0.02274704180951844,0.03471129577789605,0.04179587946857033,0.04913568329391364,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2060,0.01023059192556896,-0.0220753533782746,-0.01716847868495584,-0.00957944532909558,-2.3396773602543663e-4,0.01181739363426054,0.02408980918004139,0.03688196163762333,0.04443384989712486,0.0522150846773141,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2061,0.0104438355319002,-0.02317592330873897,-0.01811646619986349,-0.01004726524131611,-2.4017539846807323e-4,0.01206987756254929,0.02496520916908873,0.03840804324752408,0.04668461690069824,0.054533525094327,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2062,0.01106028976256068,-0.02376499912234338,-0.01840871015754459,-0.01008909361224576,1.0254975786380682e-4,0.01295771915979487,0.02653502448116454,0.0405129898743727,0.04932471142376805,0.0577120148308214,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2063,0.01169200589316799,-0.02405845874748541,-0.0189351245966674,-0.01013867212740757,3.620345261319269e-4,0.01374766517942632,0.02803628811056605,0.04242968607985623,0.05231193503513597,0.06128107098108604,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2064,0.01233824220205848,-0.0245007744822967,-0.01951673174283507,-0.01036166391577876,8.224562669738866e-4,0.01487189838290559,0.0292253900243638,0.04460502930508651,0.05581996056312965,0.06456240808343947,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2065,0.01299820869960766,-0.02490948808975656,-0.01992765089153248,-0.0107500333183595,0.0013754429160703,0.01584045168752279,0.03070917274258311,0.04696655013669396,0.05904775963957492,0.06799711251331383,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2066,0.01311987171124406,-0.02592200352807766,-0.02048589824492321,-0.01105699205721556,0.00108487089068692,0.01605818633182254,0.03190057246365205,0.04903712408371537,0.06104338659628233,0.07032197391918545,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2067,0.0137546160102836,-0.02635105128043442,-0.02113949919883194,-0.01139224502385284,0.00137992875769568,0.01731390139320637,0.0333962245128884,0.05103464658137999,0.0640220216677104,0.07387674843959066,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2068,0.01439834535118733,-0.02718001339928335,-0.0211394907729578,-0.01170515912886535,0.00181507264521765,0.01805960015282198,0.03477300691757887,0.05352820129131935,0.06634968714783372,0.07754529101688387,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2069,0.01505015852730629,-0.02741659509095571,-0.0214593143124659,-0.01186152484703054,0.00212407023713667,0.01890459189271509,0.03665793382909155,0.0561770520945242,0.06939942568506162,0.0814731367310182,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2070,0.01570912952893077,-0.02758718512861379,-0.02173395245607485,-0.01170158279919078,0.00262738832409695,0.02014461846824661,0.03865541387590729,0.05908218132379796,0.07341440954715378,0.0859422987917709,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2071,0.0156894881022469,-0.02891110910234198,-0.02357946247920749,-0.01263682478084576,0.00243862799312472,0.0204278946105581,0.03948444578745941,0.06145327412795711,0.07596033369904298,0.09003250580230163,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2072,0.01630910385705231,-0.02958957357896909,-0.02407512277170623,-0.01309083981037629,0.00281541821061959,0.02155270661017178,0.04155151311770574,0.06366334727994179,0.07993342214884762,0.0952174871646265,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2073,0.01693138655028436,-0.03026079909743109,-0.02465960836241977,-0.01319354944537545,0.00304061652494797,0.02231573167338202,0.04312457783558784,0.06664430817733782,0.08495533309461945,0.10012478606618212,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2074,0.01755541414287098,-0.03091857287797723,-0.02512264067835465,-0.01354342220783136,0.00335551820991028,0.0232676674760402,0.04474192148945094,0.06911490427797201,0.08888196599412704,0.10526644994446016,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2075,0.01818026372556769,-0.03173498605093634,-0.02550047465120779,-0.01401894943501046,0.00356103758791587,0.02409495868602146,0.04659692964920395,0.07283976625380188,0.09382495638354484,0.11060486752353033,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2076,0.01796151580555738,-0.0332383195137078,-0.02658120022449781,-0.01490398023325519,0.00300320485126801,0.02412014525752576,0.0478761878861022,0.07485155887720524,0.0966493933899686,0.11410604093054932,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2077,0.01853440218503677,-0.03436198039509687,-0.02682259197029272,-0.01508388884300802,0.00314002379200725,0.0252652354134073,0.04949168702872975,0.07802697841041878,0.10164797623693188,0.11781672851909832,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2078,0.01910449670597025,-0.03488793422610865,-0.02762996391733849,-0.01522634119217529,0.00350350650596273,0.02593919527657839,0.05147671248411561,0.0828967901800872,0.1063535212200267,0.1242646815448098,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2079,0.01967100252128961,-0.0361929817295332,-0.02822028558781739,-0.01521684409658247,0.00382256406578257,0.02686519854995933,0.05360926978157748,0.08669901088571225,0.11091662062522303,0.13146045955679211,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2080,0.02023314323038283,-0.03724295844950531,-0.02825812916443767,-0.01511420653888515,0.00395241914392682,0.02809893259405205,0.05557785057939177,0.09007389307139728,0.1156760824428951,0.13794280237182885,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2081,0.01979253893164523,-0.04103051180551387,-0.02976660937954037,-0.01631433311490318,0.00333878263477294,0.02794310724869803,0.05676552612473334,0.09257155602835236,0.1192268063052954,0.14233721281690878,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2082,0.02029981322030416,-0.04207003864450702,-0.03027775554270621,-0.01612098102543645,0.00352762711803927,0.02891238224239162,0.05897959329319421,0.0964985322557186,0.12455753080045968,0.1503263000842997,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2083,0.02080032798375408,-0.04253899141960669,-0.03044194055248977,-0.01622128867147268,0.00378783588745965,0.02966524933946607,0.0609742774521175,0.10077653611234576,0.12979164940314572,0.15572232409045272,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2084,0.02129350352394909,-0.04228734806386248,-0.0306137857544192,-0.01637882237992594,0.00404693498013752,0.03045482808826422,0.06311183922243377,0.10489001711626587,0.13521385887670334,0.16123674093631976,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2085,0.02177879671239002,-0.0419439048813127,-0.03129935232622904,-0.01637698587862762,0.00420329321840445,0.03132344687943278,0.06506924232092356,0.10934602584508092,0.14187990660443422,0.1709494258014596,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2086,0.0211189522249966,-0.04409764347461031,-0.03358152962274247,-0.01815518994292654,0.00327290736222274,0.03101419976548553,0.06578991329335682,0.11240646671120176,0.14513488177676884,0.17712166521356645,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2087,0.02154704571588617,-0.04520223561471396,-0.03372467909569348,-0.01831288982193256,0.00341698956713137,0.03160952894709912,0.06744735104046409,0.11691380128941076,0.15019447513640832,0.18412287735427835,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2088,0.02196598384054604,-0.04527452641404352,-0.03433909224609463,-0.01829849618051322,0.00363033479810201,0.03251461507496955,0.06985258683070159,0.1208537296990196,0.15722763922332697,0.19131173072819496,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2089,0.02237546302140147,-0.04544059744932157,-0.03458259553061382,-0.01837288124196878,0.00404388798878271,0.03310386125034803,0.07205903684638673,0.12621310806662245,0.16184857739878758,0.1996317681432796,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2090,0.02277522687894584,-0.04622679490502249,-0.03485777048597247,-0.01822410688106772,0.00449949926980555,0.03403771247566428,0.074213855119487665,0.13193229479488996,0.1684765898869836,0.20755730376119227,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2091,0.02189642841416328,-0.04912033943449824,-0.0371151620333849,-0.02033025321145895,0.0030483477302603,0.0334862880974372,0.07456633300670154,0.13489011046495528,0.17295624748683772,0.2136142534436536,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2092,0.02223773996523914,-0.04979227300687309,-0.03729082608440165,-0.02034463493831643,0.00316466909060181,0.03443133219183447,0.07737792684316391,0.14262042091227886,0.18191455700780532,0.22187457037254435,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2093,0.02256908386566158,-0.05053965207420195,-0.03841747491492319,-0.02041909349209497,0.00387502951667478,0.03612675042566349,0.07988722180922,0.14836808861660838,0.1891253342035057,0.232666974819027,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2094,0.02289045792357746,-0.05067514545943921,-0.03864015745785158,-0.02059116995477934,0.00407029806484374,0.03742798814653564,0.08292921437569001,0.15337355097070166,0.19966570206514375,0.24801128636733932,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2095,0.02320191229291512,-0.05136765662649859,-0.03855209140789312,-0.02071996096126376,0.00434891807446768,0.03852224216477468,0.08565766240058831,0.15929672786074567,0.2092202007164305,0.25837522345939495,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2096,0.02213471319453108,-0.054030507082052,-0.04081682868312483,-0.02294361691176049,0.00294083042903264,0.03740699794652169,0.08637979784256994,0.16303594009613756,0.2137439565710239,0.26230546952941547,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2097,0.02238622175739935,-0.05475388638785106,-0.04123688460328043,-0.02294709215512289,0.00325115418258875,0.03895141339592795,0.09005869479493467,0.17077594526923431,0.22511085182978535,0.2721025221291299,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2098,0.02262871209205641,-0.05544955119470488,-0.04136461649335302,-0.02312364594612681,0.00338924783847274,0.04021176823875749,0.09301774775596848,0.177014312872354,0.2364771769153339,0.2900170062696173,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2099,0.02286250195930717,-0.056114922138183,-0.04104182565346752,-0.02329471984998614,0.00372517381645109,0.04117998773608655,0.09563935910717808,0.1856013253875492,0.24840839257015387,0.3044614202385767,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2100,0.02308796145356662,-0.05659853853717121,-0.04127064685176439,-0.02308071737722481,0.0046289227580212,0.0422411899679449,0.09867473415936262,0.19155336976485873,0.26204110012302184,0.3243553913363587,0.78,L = 2
