ISO_C3,start,end,avg_level,trend_annual,Pvalue,avg_vol_withinYr,avg_vol_btwYr,inter_quartile,mad
SLV,1.828776462,1.71341219748,1.7126606229559322,-7.786655679485801e-4,0.7120683484518839,1.7546147946915254,0.27254403495602,0.40677513,0.22061006193714447
SOM,0.439075860168,0.38928993514800003,0.36453843534711866,-7.517631731221169e-4,0.32491533726962196,0.4012169422230508,0.09901755108085873,0.1344160875599999,0.07792247931798908
SRB,0.7290680256600001,0.743556537444,0.7177379388325423,5.269725109900447e-4,0.5116691515754366,0.3420849463220339,0.10387155629087831,0.1492275047999999,0.08127013229936227
SSD,1.016680082304,0.982425600708,0.9701452562867797,3.620860321332678e-4,0.5952193867058422,0.8574811943694916,0.0880985307693784,0.08831265456000004,0.06736918218270611
SUR,1.99172992896,2.1795889818,2.1680883449084747,0.0019799487654002797,0.41814883473260567,1.2127276538949152,0.31664131904393616,0.4138432674000003,0.25633797053743185
SVK,0.801455348076,0.8096561667719999,0.7758272105735593,4.623265804979337e-4,0.5417935833691108,0.39883270914711866,0.09799532565465104,0.10513417691999993,0.074173421676162
SVN,1.4436831096,1.4717593348559999,1.378619250638644,4.027370922290953e-4,0.7380819300038781,0.66062458788,0.15556842669291635,0.15070752480000005,0.1132805832420569
SWE,0.602629888224,0.650325698328,0.6239515446528814,0.0014072939724652368,0.008885292734889541,0.29148734327186443,0.07155804605803961,0.10282621127999991,0.057896307701281235
SWZ,0.798257075556,0.819305450688,0.8703763652867796,-5.501237707960453e-4,0.7004926402299378,0.8118051102101695,0.1847637753590346,0.21880962522000003,0.13884737963513932
SYR,0.454076880636,0.408432221244,0.4095704517661017,-0.0010149248119813046,0.13133344632412824,0.4203663963477966,0.08771903436123099,0.11800427459999996,0.06860614414586613
TCD,0.768631690176,0.7470610887720001,0.7076402912298305,1.5442930284514564e-4,0.8196611547674232,0.9219165746257627,0.08747322836475992,0.12264672042000013,0.07021650499677104
TGO,1.27827297312,1.182135600936,1.1532907255240679,-6.797369916680438e-4,0.5720880415382437,0.8398808149566102,0.1555486728209366,0.1458819722400002,0.11131385310501576
THA,1.5354818029200001,1.50754429692,1.4772593687776272,-6.960620275159292e-5,0.9509780537256008,1.1007372896338983,0.14617562239811663,0.15662796479999996,0.11124288018546394
TJK,0.48894400585200004,0.499837581684,0.4874503030922034,8.312164577814081e-4,0.2176888992973585,0.43523155003118646,0.08764340036255121,0.10937649066000005,0.06604520061580006
TKM,0.17774329498799998,0.172605088212,0.17086194065491525,-2.1169442679837305e-4,0.4322993131120175,0.15906633069559323,0.03489984807193711,0.04328034749999998,0.027175611011272624
TLS,1.308856340988,1.313115601884,1.2490217000440678,8.855940824785534e-5,0.9697255111908927,1.184623035663051,0.30125912086156315,0.33662866956000004,0.22976058074909508
TTO,1.76326188024,1.7210872050000001,1.7778757004542374,-0.0011192048506604552,0.4980537209064858,1.0938828446176272,0.2136935704298426,0.3259600091999997,0.17710688227084176
TUN,0.380079942804,0.40131455226,0.40285884927050847,3.5547370569241685e-5,0.9573967376669021,0.3274839281186441,0.0859107258520467,0.13632732347999998,0.07178938021272047
TUR,0.6600284097119999,0.667276228812,0.634103702780339,1.3176839445936786e-4,0.8206902475988976,0.39345817675932204,0.07507306890685064,0.11067731454000007,0.06139640043557597
TZA,1.214574776064,1.163998790892,1.1319780365877965,-0.0010804725463518026,0.2989221753044414,0.7535025083857627,0.1349337465505077,0.1533335116800001,0.10609091668495259
UGA,1.366032232344,1.5092057620800001,1.3273160261064407,0.0021379255789620855,0.07615158633672593,0.6305609557972881,0.15781122768724432,0.1823922318000002,0.12137700197715598
