Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
IIASA-WiC POP,SSP1,MNE,Population,million,4.3090197558581225e-5,4.3090197558581225e-5,4.3090197558581225e-5,4.3090197558581225e-5,4.3090197558581225e-5,4.2071389688655664e-5,4.2071389688655664e-5,4.2071389688655664e-5,4.2071389688655664e-5,4.2071389688655664e-5,4.118472260526931e-5,4.118472260526931e-5,4.118472260526931e-5,4.118472260526931e-5,4.118472260526931e-5,4.051404810869058e-5,4.051404810869058e-5,4.051404810869058e-5,4.051404810869058e-5,4.051404810869058e-5,3.9951027849831474e-5,3.9951027849831474e-5,3.9951027849831474e-5,3.9951027849831474e-5,3.9951027849831474e-5,3.950744611392284e-5,3.950744611392284e-5,3.950744611392284e-5,3.950744611392284e-5,3.950744611392284e-5,3.918433695078247e-5,3.918433695078247e-5,3.918433695078247e-5,3.918433695078247e-5,3.918433695078247e-5,3.8890205915365815e-5,3.8890205915365815e-5,3.8890205915365815e-5,3.8890205915365815e-5,3.8890205915365815e-5,3.860768109912861e-5,3.860768109912861e-5,3.860768109912861e-5,3.860768109912861e-5,3.860768109912861e-5,3.8258666967299036e-5,3.8258666967299036e-5,3.8258666967299036e-5,3.8258666967299036e-5,3.8258666967299036e-5,3.78253351297327e-5,3.78253351297327e-5,3.78253351297327e-5,3.78253351297327e-5,3.78253351297327e-5,3.7289771942073e-5,3.7289771942073e-5,3.7289771942073e-5,3.7289771942073e-5,3.7289771942073e-5,3.6696442967516484e-5,3.6696442967516484e-5,3.6696442967516484e-5,3.6696442967516484e-5,3.6696442967516484e-5,3.5834417107272545e-5,3.5834417107272545e-5,3.5834417107272545e-5,3.5834417107272545e-5,3.5834417107272545e-5,3.484933080202506e-5,3.484933080202506e-5,3.484933080202506e-5,3.484933080202506e-5,3.484933080202506e-5,3.38370330349907e-5,3.38370330349907e-5,3.38370330349907e-5,3.38370330349907e-5,3.38370330349907e-5
IIASA-WiC POP,SSP2,MNE,Population,million,4.281950972449455e-5,4.281950972449455e-5,4.281950972449455e-5,4.281950972449455e-5,4.281950972449455e-5,4.15509818603877e-5,4.15509818603877e-5,4.15509818603877e-5,4.15509818603877e-5,4.15509818603877e-5,4.047990408743562e-5,4.047990408743562e-5,4.047990408743562e-5,4.047990408743562e-5,4.047990408743562e-5,3.9571628921615746e-5,3.9571628921615746e-5,3.9571628921615746e-5,3.9571628921615746e-5,3.9571628921615746e-5,3.880909566840416e-5,3.880909566840416e-5,3.880909566840416e-5,3.880909566840416e-5,3.880909566840416e-5,3.812878804090008e-5,3.812878804090008e-5,3.812878804090008e-5,3.812878804090008e-5,3.812878804090008e-5,3.753454146183836e-5,3.753454146183836e-5,3.753454146183836e-5,3.753454146183836e-5,3.753454146183836e-5,3.713259516963057e-5,3.713259516963057e-5,3.713259516963057e-5,3.713259516963057e-5,3.713259516963057e-5,3.679783138113727e-5,3.679783138113727e-5,3.679783138113727e-5,3.679783138113727e-5,3.679783138113727e-5,3.63979814719418e-5,3.63979814719418e-5,3.63979814719418e-5,3.63979814719418e-5,3.63979814719418e-5,3.5910065941050295e-5,3.5910065941050295e-5,3.5910065941050295e-5,3.5910065941050295e-5,3.5910065941050295e-5,3.532572171881596e-5,3.532572171881596e-5,3.532572171881596e-5,3.532572171881596e-5,3.532572171881596e-5,3.46876174903173e-5,3.46876174903173e-5,3.46876174903173e-5,3.46876174903173e-5,3.46876174903173e-5,3.403212632725293e-5,3.403212632725293e-5,3.403212632725293e-5,3.403212632725293e-5,3.403212632725293e-5,3.333426560872922e-5,3.333426560872922e-5,3.333426560872922e-5,3.333426560872922e-5,3.333426560872922e-5,3.2681629113409365e-5,3.2681629113409365e-5,3.2681629113409365e-5,3.2681629113409365e-5,3.2681629113409365e-5
IIASA-WiC POP,SSP3,MNE,Population,million,4.2536994827657536e-5,4.2536994827657536e-5,4.2536994827657536e-5,4.2536994827657536e-5,4.2536994827657536e-5,4.1048103130118476e-5,4.1048103130118476e-5,4.1048103130118476e-5,4.1048103130118476e-5,4.1048103130118476e-5,3.962773447536466e-5,3.962773447536466e-5,3.962773447536466e-5,3.962773447536466e-5,3.962773447536466e-5,3.832961669257621e-5,3.832961669257621e-5,3.832961669257621e-5,3.832961669257621e-5,3.832961669257621e-5,3.7142260426067685e-5,3.7142260426067685e-5,3.7142260426067685e-5,3.7142260426067685e-5,3.7142260426067685e-5,3.6078371594108005e-5,3.6078371594108005e-5,3.6078371594108005e-5,3.6078371594108005e-5,3.6078371594108005e-5,3.51262053401581e-5,3.51262053401581e-5,3.51262053401581e-5,3.51262053401581e-5,3.51262053401581e-5,3.436563782794177e-5,3.436563782794177e-5,3.436563782794177e-5,3.436563782794177e-5,3.436563782794177e-5,3.372916136248403e-5,3.372916136248403e-5,3.372916136248403e-5,3.372916136248403e-5,3.372916136248403e-5,3.3139460575311175e-5,3.3139460575311175e-5,3.3139460575311175e-5,3.3139460575311175e-5,3.3139460575311175e-5,3.2522241524649874e-5,3.2522241524649874e-5,3.2522241524649874e-5,3.2522241524649874e-5,3.2522241524649874e-5,3.1949639984249306e-5,3.1949639984249306e-5,3.1949639984249306e-5,3.1949639984249306e-5,3.1949639984249306e-5,3.14576657174359e-5,3.14576657174359e-5,3.14576657174359e-5,3.14576657174359e-5,3.14576657174359e-5,3.095351417223048e-5,3.095351417223048e-5,3.095351417223048e-5,3.095351417223048e-5,3.095351417223048e-5,3.0522954600585716e-5,3.0522954600585716e-5,3.0522954600585716e-5,3.0522954600585716e-5,3.0522954600585716e-5,3.0076400921411736e-5,3.0076400921411736e-5,3.0076400921411736e-5,3.0076400921411736e-5,3.0076400921411736e-5
IIASA-WiC POP,SSP4,MNE,Population,million,4.256379849600456e-5,4.256379849600456e-5,4.256379849600456e-5,4.256379849600456e-5,4.256379849600456e-5,4.109474380578675e-5,4.109474380578675e-5,4.109474380578675e-5,4.109474380578675e-5,4.109474380578675e-5,3.9781134522730545e-5,3.9781134522730545e-5,3.9781134522730545e-5,3.9781134522730545e-5,3.9781134522730545e-5,3.858245700379226e-5,3.858245700379226e-5,3.858245700379226e-5,3.858245700379226e-5,3.858245700379226e-5,3.7530147836172444e-5,3.7530147836172444e-5,3.7530147836172444e-5,3.7530147836172444e-5,3.7530147836172444e-5,3.6492636283370856e-5,3.6492636283370856e-5,3.6492636283370856e-5,3.6492636283370856e-5,3.6492636283370856e-5,3.5579232648600315e-5,3.5579232648600315e-5,3.5579232648600315e-5,3.5579232648600315e-5,3.5579232648600315e-5,3.468309269461699e-5,3.468309269461699e-5,3.468309269461699e-5,3.468309269461699e-5,3.468309269461699e-5,3.3898591454710464e-5,3.3898591454710464e-5,3.3898591454710464e-5,3.3898591454710464e-5,3.3898591454710464e-5,3.2985643755472374e-5,3.2985643755472374e-5,3.2985643755472374e-5,3.2985643755472374e-5,3.2985643755472374e-5,3.196942114281788e-5,3.196942114281788e-5,3.196942114281788e-5,3.196942114281788e-5,3.196942114281788e-5,3.077231857576827e-5,3.077231857576827e-5,3.077231857576827e-5,3.077231857576827e-5,3.077231857576827e-5,2.953799870318658e-5,2.953799870318658e-5,2.953799870318658e-5,2.953799870318658e-5,2.953799870318658e-5,2.8244676197085832e-5,2.8244676197085832e-5,2.8244676197085832e-5,2.8244676197085832e-5,2.8244676197085832e-5,2.6878180884717722e-5,2.6878180884717722e-5,2.6878180884717722e-5,2.6878180884717722e-5,2.6878180884717722e-5,2.546901731576825e-5,2.546901731576825e-5,2.546901731576825e-5,2.546901731576825e-5,2.546901731576825e-5
IIASA-WiC POP,SSP5,MNE,Population,million,4.317367707550811e-5,4.317367707550811e-5,4.317367707550811e-5,4.317367707550811e-5,4.317367707550811e-5,4.223345371469822e-5,4.223345371469822e-5,4.223345371469822e-5,4.223345371469822e-5,4.223345371469822e-5,4.1531486969200206e-5,4.1531486969200206e-5,4.1531486969200206e-5,4.1531486969200206e-5,4.1531486969200206e-5,4.0972544747611555e-5,4.0972544747611555e-5,4.0972544747611555e-5,4.0972544747611555e-5,4.0972544747611555e-5,4.063035156470706e-5,4.063035156470706e-5,4.063035156470706e-5,4.063035156470706e-5,4.063035156470706e-5,4.044951838283414e-5,4.044951838283414e-5,4.044951838283414e-5,4.044951838283414e-5,4.044951838283414e-5,4.025355886154055e-5,4.025355886154055e-5,4.025355886154055e-5,4.025355886154055e-5,4.025355886154055e-5,4.013388290540653e-5,4.013388290540653e-5,4.013388290540653e-5,4.013388290540653e-5,4.013388290540653e-5,3.9959923405285505e-5,3.9959923405285505e-5,3.9959923405285505e-5,3.9959923405285505e-5,3.9959923405285505e-5,3.959988046116086e-5,3.959988046116086e-5,3.959988046116086e-5,3.959988046116086e-5,3.959988046116086e-5,3.9035700902891615e-5,3.9035700902891615e-5,3.9035700902891615e-5,3.9035700902891615e-5,3.9035700902891615e-5,3.836424006144041e-5,3.836424006144041e-5,3.836424006144041e-5,3.836424006144041e-5,3.836424006144041e-5,3.7504774376102886e-5,3.7504774376102886e-5,3.7504774376102886e-5,3.7504774376102886e-5,3.7504774376102886e-5,3.637299022851783e-5,3.637299022851783e-5,3.637299022851783e-5,3.637299022851783e-5,3.637299022851783e-5,3.5048169487831126e-5,3.5048169487831126e-5,3.5048169487831126e-5,3.5048169487831126e-5,3.5048169487831126e-5,3.355219672481877e-5,3.355219672481877e-5,3.355219672481877e-5,3.355219672481877e-5,3.355219672481877e-5
IIASA-WiC POP,SSP1,MNG,Population,million,2.0580889111698904e-4,2.0580889111698904e-4,2.0580889111698904e-4,2.0580889111698904e-4,2.0580889111698904e-4,2.0598923165117357e-4,2.0598923165117357e-4,2.0598923165117357e-4,2.0598923165117357e-4,2.0598923165117357e-4,2.0504867203017998e-4,2.0504867203017998e-4,2.0504867203017998e-4,2.0504867203017998e-4,2.0504867203017998e-4,2.0409791958224212e-4,2.0409791958224212e-4,2.0409791958224212e-4,2.0409791958224212e-4,2.0409791958224212e-4,2.0353997346650983e-4,2.0353997346650983e-4,2.0353997346650983e-4,2.0353997346650983e-4,2.0353997346650983e-4,2.0300292236281853e-4,2.0300292236281853e-4,2.0300292236281853e-4,2.0300292236281853e-4,2.0300292236281853e-4,2.0200914584883028e-4,2.0200914584883028e-4,2.0200914584883028e-4,2.0200914584883028e-4,2.0200914584883028e-4,2.0047960253027482e-4,2.0047960253027482e-4,2.0047960253027482e-4,2.0047960253027482e-4,2.0047960253027482e-4,1.9862167014690163e-4,1.9862167014690163e-4,1.9862167014690163e-4,1.9862167014690163e-4,1.9862167014690163e-4,1.9687022516244943e-4,1.9687022516244943e-4,1.9687022516244943e-4,1.9687022516244943e-4,1.9687022516244943e-4,1.9526873167455253e-4,1.9526873167455253e-4,1.9526873167455253e-4,1.9526873167455253e-4,1.9526873167455253e-4,1.9382009369891433e-4,1.9382009369891433e-4,1.9382009369891433e-4,1.9382009369891433e-4,1.9382009369891433e-4,1.9241865431671856e-4,1.9241865431671856e-4,1.9241865431671856e-4,1.9241865431671856e-4,1.9241865431671856e-4,1.9116032689588664e-4,1.9116032689588664e-4,1.9116032689588664e-4,1.9116032689588664e-4,1.9116032689588664e-4,1.902585087029476e-4,1.902585087029476e-4,1.902585087029476e-4,1.902585087029476e-4,1.902585087029476e-4,1.8983622038806124e-4,1.8983622038806124e-4,1.8983622038806124e-4,1.8983622038806124e-4,1.8983622038806124e-4
IIASA-WiC POP,SSP2,MNG,Population,million,2.0634800545147526e-4,2.0634800545147526e-4,2.0634800545147526e-4,2.0634800545147526e-4,2.0634800545147526e-4,2.0700057982792237e-4,2.0700057982792237e-4,2.0700057982792237e-4,2.0700057982792237e-4,2.0700057982792237e-4,2.063930535758489e-4,2.063930535758489e-4,2.063930535758489e-4,2.063930535758489e-4,2.063930535758489e-4,2.056436869846688e-4,2.056436869846688e-4,2.056436869846688e-4,2.056436869846688e-4,2.056436869846688e-4,2.055402544784103e-4,2.055402544784103e-4,2.055402544784103e-4,2.055402544784103e-4,2.055402544784103e-4,2.0559531627301658e-4,2.0559531627301658e-4,2.0559531627301658e-4,2.0559531627301658e-4,2.0559531627301658e-4,2.0540341366834513e-4,2.0540341366834513e-4,2.0540341366834513e-4,2.0540341366834513e-4,2.0540341366834513e-4,2.0455216556487799e-4,2.0455216556487799e-4,2.0455216556487799e-4,2.0455216556487799e-4,2.0455216556487799e-4,2.0329468583318156e-4,2.0329468583318156e-4,2.0329468583318156e-4,2.0329468583318156e-4,2.0329468583318156e-4,2.0220511281278454e-4,2.0220511281278454e-4,2.0220511281278454e-4,2.0220511281278454e-4,2.0220511281278454e-4,2.0142475040385582e-4,2.0142475040385582e-4,2.0142475040385582e-4,2.0142475040385582e-4,2.0142475040385582e-4,2.0108079735139833e-4,2.0108079735139833e-4,2.0108079735139833e-4,2.0108079735139833e-4,2.0108079735139833e-4,2.009324202088887e-4,2.009324202088887e-4,2.009324202088887e-4,2.009324202088887e-4,2.009324202088887e-4,2.0086469513656225e-4,2.0086469513656225e-4,2.0086469513656225e-4,2.0086469513656225e-4,2.0086469513656225e-4,2.0076442246298054e-4,2.0076442246298054e-4,2.0076442246298054e-4,2.0076442246298054e-4,2.0076442246298054e-4,2.0080558022366629e-4,2.0080558022366629e-4,2.0080558022366629e-4,2.0080558022366629e-4,2.0080558022366629e-4
IIASA-WiC POP,SSP3,MNG,Population,million,2.0826216733663518e-4,2.0826216733663518e-4,2.0826216733663518e-4,2.0826216733663518e-4,2.0826216733663518e-4,2.1017863332038105e-4,2.1017863332038105e-4,2.1017863332038105e-4,2.1017863332038105e-4,2.1017863332038105e-4,2.1066197718877088e-4,2.1066197718877088e-4,2.1066197718877088e-4,2.1066197718877088e-4,2.1066197718877088e-4,2.1089731827765497e-4,2.1089731827765497e-4,2.1089731827765497e-4,2.1089731827765497e-4,2.1089731827765497e-4,2.118244197224646e-4,2.118244197224646e-4,2.118244197224646e-4,2.118244197224646e-4,2.118244197224646e-4,2.1319037760154732e-4,2.1319037760154732e-4,2.1319037760154732e-4,2.1319037760154732e-4,2.1319037760154732e-4,2.142246257011359e-4,2.142246257011359e-4,2.142246257011359e-4,2.142246257011359e-4,2.142246257011359e-4,2.1456619199088857e-4,2.1456619199088857e-4,2.1456619199088857e-4,2.1456619199088857e-4,2.1456619199088857e-4,2.144379922246005e-4,2.144379922246005e-4,2.144379922246005e-4,2.144379922246005e-4,2.144379922246005e-4,2.143694452514218e-4,2.143694452514218e-4,2.143694452514218e-4,2.143694452514218e-4,2.143694452514218e-4,2.1474575524021923e-4,2.1474575524021923e-4,2.1474575524021923e-4,2.1474575524021923e-4,2.1474575524021923e-4,2.156051358496934e-4,2.156051358496934e-4,2.156051358496934e-4,2.156051358496934e-4,2.156051358496934e-4,2.1642186414345244e-4,2.1642186414345244e-4,2.1642186414345244e-4,2.1642186414345244e-4,2.1642186414345244e-4,2.1696899404149056e-4,2.1696899404149056e-4,2.1696899404149056e-4,2.1696899404149056e-4,2.1696899404149056e-4,2.1724434893858176e-4,2.1724434893858176e-4,2.1724434893858176e-4,2.1724434893858176e-4,2.1724434893858176e-4,0.00021727676477723215,0.00021727676477723215,0.00021727676477723215,0.00021727676477723215,0.00021727676477723215
IIASA-WiC POP,SSP4,MNG,Population,million,2.0452990652871432e-4,2.0452990652871432e-4,2.0452990652871432e-4,2.0452990652871432e-4,2.0452990652871432e-4,2.035828565838822e-4,2.035828565838822e-4,2.035828565838822e-4,2.035828565838822e-4,2.035828565838822e-4,2.0097064753544334e-4,2.0097064753544334e-4,2.0097064753544334e-4,2.0097064753544334e-4,2.0097064753544334e-4,1.9802916574964715e-4,1.9802916574964715e-4,1.9802916574964715e-4,1.9802916574964715e-4,1.9802916574964715e-4,1.9520253722106763e-4,1.9520253722106763e-4,1.9520253722106763e-4,1.9520253722106763e-4,1.9520253722106763e-4,1.9196356145999828e-4,1.9196356145999828e-4,1.9196356145999828e-4,1.9196356145999828e-4,1.9196356145999828e-4,1.8792852006071167e-4,1.8792852006071167e-4,1.8792852006071167e-4,1.8792852006071167e-4,1.8792852006071167e-4,1.8319371857857667e-4,1.8319371857857667e-4,1.8319371857857667e-4,1.8319371857857667e-4,1.8319371857857667e-4,1.7799433904216268e-4,1.7799433904216268e-4,1.7799433904216268e-4,1.7799433904216268e-4,1.7799433904216268e-4,1.7273641464218384e-4,1.7273641464218384e-4,1.7273641464218384e-4,1.7273641464218384e-4,1.7273641464218384e-4,1.675748134737772e-4,1.675748134737772e-4,1.675748134737772e-4,1.675748134737772e-4,1.675748134737772e-4,1.6242708361642635e-4,1.6242708361642635e-4,1.6242708361642635e-4,1.6242708361642635e-4,1.6242708361642635e-4,1.5727131567592708e-4,1.5727131567592708e-4,1.5727131567592708e-4,1.5727131567592708e-4,1.5727131567592708e-4,1.5210713779069719e-4,1.5210713779069719e-4,1.5210713779069719e-4,1.5210713779069719e-4,1.5210713779069719e-4,1.468700598343504e-4,1.468700598343504e-4,1.468700598343504e-4,1.468700598343504e-4,1.468700598343504e-4,1.4155411729184882e-4,1.4155411729184882e-4,1.4155411729184882e-4,1.4155411729184882e-4,1.4155411729184882e-4
IIASA-WiC POP,SSP5,MNG,Population,million,2.0497533454618156e-4,2.0497533454618156e-4,2.0497533454618156e-4,2.0497533454618156e-4,2.0497533454618156e-4,2.0437402715655934e-4,2.0437402715655934e-4,2.0437402715655934e-4,2.0437402715655934e-4,2.0437402715655934e-4,2.02551614858783e-4,2.02551614858783e-4,2.02551614858783e-4,2.02551614858783e-4,2.02551614858783e-4,2.0078978531359192e-4,2.0078978531359192e-4,2.0078978531359192e-4,2.0078978531359192e-4,2.0078978531359192e-4,1.9927367727771156e-4,1.9927367727771156e-4,1.9927367727771156e-4,1.9927367727771156e-4,1.9927367727771156e-4,1.978317056278351e-4,1.978317056278351e-4,1.978317056278351e-4,1.978317056278351e-4,1.978317056278351e-4,1.957760170464766e-4,1.957760170464766e-4,1.957760170464766e-4,1.957760170464766e-4,1.957760170464766e-4,1.9321348272457689e-4,1.9321348272457689e-4,1.9321348272457689e-4,1.9321348272457689e-4,1.9321348272457689e-4,1.902325696710015e-4,1.902325696710015e-4,1.902325696710015e-4,1.902325696710015e-4,1.902325696710015e-4,1.8726343471411178e-4,1.8726343471411178e-4,1.8726343471411178e-4,1.8726343471411178e-4,1.8726343471411178e-4,1.8451624933612655e-4,1.8451624933612655e-4,1.8451624933612655e-4,1.8451624933612655e-4,1.8451624933612655e-4,1.817948652676707e-4,1.817948652676707e-4,1.817948652676707e-4,1.817948652676707e-4,1.817948652676707e-4,1.7909446005005483e-4,1.7909446005005483e-4,1.7909446005005483e-4,1.7909446005005483e-4,1.7909446005005483e-4,1.765618565123593e-4,1.765618565123593e-4,1.765618565123593e-4,1.765618565123593e-4,1.765618565123593e-4,1.7421754322053282e-4,1.7421754322053282e-4,1.7421754322053282e-4,1.7421754322053282e-4,1.7421754322053282e-4,1.7223460985406965e-4,1.7223460985406965e-4,1.7223460985406965e-4,1.7223460985406965e-4,1.7223460985406965e-4
